trade_date,open,high,low,close,vol,amount,ts_code
2020-01-02,11.95,12.26,11.81,12.1,616873,812526768.0,002100.SZ
2020-01-03,12.02,12.2,11.7,11.89,477641,618991360.0,002100.SZ
2020-01-06,11.85,12.43,11.73,12.2,556119,735363248.0,002100.SZ
2020-01-07,12.34,12.68,12.05,12.29,656046,881234336.0,002100.SZ
2020-01-08,12.05,12.28,11.87,11.92,494701,651233696.0,002100.SZ
2020-01-09,12.2,12.2,11.55,11.7,456079,587085840.0,002100.SZ
2020-01-10,11.8,11.8,11.37,11.39,262247,329743968.0,002100.SZ
2020-01-13,11.4,11.75,11.27,11.68,387216,490547280.0,002100.SZ
2020-01-14,11.64,11.83,11.4,11.7,359743,457863856.0,002100.SZ
2020-01-15,11.55,11.83,11.35,11.5,365197,462885600.0,002100.SZ
2020-01-16,11.4,11.55,11.12,11.16,343952,425205376.0,002100.SZ
2020-01-17,11.33,11.38,10.9,10.91,307112,375723040.0,002100.SZ
2020-01-20,10.95,11.25,10.84,11.11,250734,304825424.0,002100.SZ
2020-01-21,11.13,11.26,10.73,10.93,281181,339523008.0,002100.SZ
2020-01-22,10.9,10.91,10.35,10.62,318511,370690448.0,002100.SZ
2020-01-23,10.41,10.63,9.6,9.88,444687,497604000.0,002100.SZ
2020-02-03,8.78,8.78,8.78,8.78,23314,23034232.0,002100.SZ
2020-02-04,7.86,9.07,7.86,9.07,498555,486015936.0,002100.SZ
2020-02-05,9.04,9.43,8.9,9.14,365420,376418960.0,002100.SZ
2020-02-06,9.28,10.05,9.1,9.85,516008,552805008.0,002100.SZ
2020-02-07,9.67,9.81,9.46,9.6,300117,320914896.0,002100.SZ
2020-02-10,9.6,10.5,9.52,10.3,470588,533122960.0,002100.SZ
2020-02-11,10.34,10.73,10.24,10.31,441679,510347312.0,002100.SZ
2020-02-12,10.4,10.57,10.18,10.37,269004,308447552.0,002100.SZ
2020-02-13,10.41,10.41,10.08,10.23,234295,265687112.0,002100.SZ
2020-02-14,10.23,10.68,10.14,10.61,366623,425488496.0,002100.SZ
2020-02-17,10.71,10.89,10.58,10.76,403419,476236768.0,002100.SZ
2020-02-18,10.78,10.79,10.52,10.67,280782,329759168.0,002100.SZ
2020-02-19,10.77,11.85,10.77,11.6,932737,1185132592.0,002100.SZ
2020-02-20,11.39,11.88,11.12,11.37,686033,861430736.0,002100.SZ
2020-02-21,11.25,11.75,11.13,11.39,467048,585398672.0,002100.SZ
2020-02-24,11.29,11.66,10.91,11.47,415114,518286416.0,002100.SZ
2020-02-25,11.19,11.85,11.01,11.76,594014,749230480.0,002100.SZ
2020-02-26,11.86,12.18,11.25,11.26,602629,765949776.0,002100.SZ
2020-02-27,11.33,11.88,11.15,11.45,549094,696843248.0,002100.SZ
2020-02-28,11.08,11.4,10.55,10.62,447721,539351936.0,002100.SZ
2020-03-02,10.45,11.75,10.44,11.62,585116,733835088.0,002100.SZ
2020-03-03,11.9,12.7,11.63,12.31,853566,1137623776.0,002100.SZ
2020-03-04,12.26,12.83,12.18,12.42,726165,984503024.0,002100.SZ
2020-03-05,12.5,13.77,12.34,13.39,1008547,1452462688.0,002100.SZ
2020-03-06,13.0,13.78,12.97,13.11,797573,1156397616.0,002100.SZ
2020-03-09,12.9,13.62,12.67,12.73,788854,1121421216.0,002100.SZ
2020-03-10,12.7,12.95,11.72,12.3,682467,912103392.0,002100.SZ
2020-03-11,12.37,12.78,11.87,11.97,541343,729963088.0,002100.SZ
2020-03-12,11.73,12.04,11.02,11.13,561844,700269600.0,002100.SZ
2020-03-13,10.35,11.13,10.29,10.87,463074,545133664.0,002100.SZ
2020-03-16,10.89,11.71,9.82,9.88,486982,562381504.0,002100.SZ
2020-03-17,10.12,10.26,9.1,9.85,342636,372278496.0,002100.SZ
2020-03-18,9.91,10.73,9.89,10.09,515616,589204288.0,002100.SZ
2020-03-19,10.1,10.39,9.88,10.38,349361,393482208.0,002100.SZ
2020-03-20,10.37,10.58,9.82,10.05,459185,513934240.0,002100.SZ
2020-03-23,9.66,9.77,9.18,9.21,344028,361924976.0,002100.SZ
2020-03-24,9.5,9.69,9.2,9.51,310078,326710672.0,002100.SZ
2020-03-25,9.79,10.18,9.68,10.05,354952,391347808.0,002100.SZ
2020-03-26,9.9,11.17,9.85,11.17,1000539,1200976880.0,002100.SZ
2020-03-27,11.39,11.51,10.55,10.6,871490,1052862784.0,002100.SZ
2020-03-30,10.57,11.02,10.45,10.59,533179,631039664.0,002100.SZ
2020-03-31,10.65,11.75,10.48,11.75,874134,1083951936.0,002100.SZ
2020-04-01,11.58,11.67,11.16,11.36,699558,873865184.0,002100.SZ
2020-04-02,11.2,11.34,10.81,11.12,488678,592301360.0,002100.SZ
2020-04-03,11.01,11.85,11.0,11.38,578810,731081344.0,002100.SZ
2020-04-07,11.59,12.24,11.35,12.15,694011,904423200.0,002100.SZ
2020-04-08,12.13,12.33,11.72,11.9,502780,654924080.0,002100.SZ
2020-04-09,12.1,12.46,11.66,12.13,550831,724520208.0,002100.SZ
2020-04-10,12.1,12.27,11.81,11.99,399277,523019888.0,002100.SZ
2020-04-13,11.6,11.87,11.44,11.85,345899,440956448.0,002100.SZ
2020-04-14,12.47,13.1,12.39,12.67,1024403,1414168880.0,002100.SZ
2020-04-15,12.82,13.35,12.78,13.05,707284,1004791584.0,002100.SZ
2020-04-16,13.0,13.22,12.69,12.83,478977,672007952.0,002100.SZ
2020-04-17,12.77,13.05,12.51,12.76,465738,645604784.0,002100.SZ
2020-04-20,12.7,13.65,12.56,13.5,565841,809283344.0,002100.SZ
2020-04-21,13.32,13.65,13.22,13.55,376964,547744560.0,002100.SZ
2020-04-22,13.4,14.73,13.34,14.66,608279,933905600.0,002100.SZ
2020-04-23,14.5,15.18,14.3,14.33,550568,871093248.0,002100.SZ
2020-04-24,14.61,15.4,14.46,14.86,704638,1124251744.0,002100.SZ
2020-04-27,15.09,15.56,14.63,15.42,573497,933691632.0,002100.SZ
2020-04-28,15.39,16.14,14.7,16.1,547501,911604560.0,002100.SZ
2020-04-29,16.0,16.37,14.53,14.85,829479,1367344000.0,002100.SZ
2020-04-30,14.77,14.97,14.37,14.78,482908,763147984.0,002100.SZ
2020-05-06,14.65,15.33,14.28,15.16,418361,671447440.0,002100.SZ
2020-05-07,15.08,15.88,14.83,15.29,379908,626087152.0,002100.SZ
2020-05-08,15.32,15.32,14.86,15.09,373897,604260896.0,002100.SZ
2020-05-11,14.95,15.2,14.5,14.7,471549,748340064.0,002100.SZ
2020-05-12,14.6,14.83,14.27,14.58,282282,441534992.0,002100.SZ
2020-05-13,14.59,14.92,14.4,14.74,290532,459062160.0,002100.SZ
2020-05-14,14.6,14.75,13.5,13.86,683800,1029645680.0,002100.SZ
