ts_code,trade_date,open,high,low,close,vol,amount
300222.SZ,20260416,11.1,11.21,10.99,11.19,136403.86,151606.294
300222.SZ,20260415,11.34,11.36,11.03,11.06,136454.73,152481.456
300222.SZ,20260414,11.0,11.14,10.97,11.12,127388.13,141017.71
300222.SZ,20260413,10.85,11.02,10.78,10.97,95457.35,104281.165
300222.SZ,20260410,10.84,11.03,10.83,10.9,159093.23,174151.746
300222.SZ,20260409,10.87,10.91,10.75,10.77,114287.21,123574.245
300222.SZ,20260408,10.69,11.0,10.66,10.99,184989.1,200327.908
300222.SZ,20260407,10.46,10.49,10.32,10.38,74150.3,77197.22
300222.SZ,20260403,10.77,10.77,10.2,10.36,137915.9,143167.632
300222.SZ,20260402,10.88,10.93,10.53,10.62,131011.74,140126.677
300222.SZ,20260401,10.87,10.93,10.77,10.87,118141.92,128049.927
300222.SZ,20260331,10.92,11.04,10.66,10.66,139619.64,151558.373
300222.SZ,20260330,10.93,10.99,10.59,10.91,166772.85,179978.591
300222.SZ,20260327,10.95,11.2,10.8,11.14,205982.98,226519.227
300222.SZ,20260326,11.21,11.52,11.06,11.21,346367.37,391093.72
300222.SZ,20260325,10.83,11.08,10.8,11.01,171364.74,188191.962
300222.SZ,20260324,10.88,10.91,10.52,10.84,203928.11,218629.51
300222.SZ,20260323,11.1,11.2,10.45,10.57,273225.2,296008.065
300222.SZ,20260320,11.85,11.93,11.31,11.31,201580.1,233721.408
300222.SZ,20260319,11.94,12.08,11.66,11.74,220959.65,261920.067
300222.SZ,20260318,11.87,12.24,11.84,12.21,274501.35,331633.091
300222.SZ,20260317,12.58,12.62,11.73,11.75,405877.65,488894.061
300222.SZ,20260316,12.52,12.65,12.2,12.53,259892.68,322117.003
300222.SZ,20260313,12.79,12.88,12.52,12.61,259282.68,329096.101
300222.SZ,20260312,13.16,13.16,12.82,12.9,380434.22,492411.265
300222.SZ,20260311,13.18,13.44,13.08,13.28,417453.01,552557.675
300222.SZ,20260310,13.33,13.42,13.12,13.3,541968.79,718397.095
300222.SZ,20260309,12.71,13.71,12.71,13.46,844541.06,1126642.149
300222.SZ,20260306,12.81,13.21,12.71,12.96,533189.97,691200.297
300222.SZ,20260305,12.88,13.39,12.68,13.01,919417.18,1194051.179
300222.SZ,20260304,11.3,12.25,11.29,12.23,455281.39,543924.774
300222.SZ,20260303,11.87,12.09,11.46,11.48,259569.01,305337.5
300222.SZ,20260302,12.05,12.24,11.86,11.87,247407.57,297043.549
300222.SZ,20260227,12.31,12.49,12.26,12.34,212561.58,261747.956
300222.SZ,20260226,12.35,12.58,12.23,12.44,324731.19,403514.11
300222.SZ,20260225,12.19,12.38,12.15,12.23,190490.86,233059.98
300222.SZ,20260224,12.15,12.27,12.09,12.18,177077.6,215706.01
300222.SZ,20260213,12.15,12.2,11.99,12.01,161020.88,194529.54
300222.SZ,20260212,12.02,12.23,11.88,12.2,259484.29,314830.395
300222.SZ,20260211,11.93,12.08,11.87,11.95,135093.84,161842.057
300222.SZ,20260210,11.8,12.03,11.74,11.96,170348.53,202484.326
300222.SZ,20260209,11.8,11.92,11.72,11.84,140907.03,166557.079
300222.SZ,20260206,11.46,11.75,11.38,11.62,125812.0,146381.6
300222.SZ,20260205,11.84,11.95,11.52,11.53,194692.0,226839.723
