ts_code,trade_date,open,high,low,close,vol,amount
002564.SZ,20260416,6.0,6.15,5.97,6.09,137303.37,83351.796
002564.SZ,20260415,6.23,6.24,5.99,6.01,130425.01,79189.479
002564.SZ,20260414,6.2,6.22,6.08,6.19,121852.8,74852.461
002564.SZ,20260413,6.03,6.17,6.03,6.14,95222.55,58010.88
002564.SZ,20260410,6.13,6.15,6.06,6.07,89752.0,54789.201
002564.SZ,20260409,6.08,6.19,5.98,6.06,151799.79,92457.984
002564.SZ,20260408,6.01,6.14,5.99,6.13,151071.03,91589.75
002564.SZ,20260407,5.78,5.94,5.72,5.89,110190.0,64741.756
002564.SZ,20260403,5.97,6.02,5.76,5.81,124295.45,72382.635
002564.SZ,20260402,6.17,6.17,5.93,5.97,110103.66,66375.934
002564.SZ,20260401,6.18,6.22,6.08,6.16,113675.0,69773.989
002564.SZ,20260331,6.09,6.23,6.05,6.06,124326.0,76286.693
002564.SZ,20260330,6.14,6.23,6.0,6.1,172975.47,105158.761
002564.SZ,20260327,6.07,6.23,5.99,6.22,185137.55,114239.849
002564.SZ,20260326,6.52,6.54,6.08,6.14,275745.0,171642.694
002564.SZ,20260325,6.6,6.63,6.53,6.61,113497.0,74675.997
002564.SZ,20260324,6.45,6.58,6.32,6.56,119444.0,76839.894
002564.SZ,20260323,6.49,6.59,6.2,6.32,185718.81,119077.616
002564.SZ,20260320,6.72,6.81,6.57,6.6,114823.16,76488.324
002564.SZ,20260319,6.76,6.83,6.7,6.74,86075.0,58085.907
002564.SZ,20260318,6.83,6.86,6.7,6.83,106709.0,72326.249
002564.SZ,20260317,6.95,7.05,6.85,6.86,111215.4,77370.745
002564.SZ,20260316,7.02,7.05,6.82,6.88,137400.06,94731.93
002564.SZ,20260313,7.07,7.2,7.02,7.05,136482.0,97170.199
002564.SZ,20260312,7.1,7.16,6.96,7.07,139532.36,98460.452
002564.SZ,20260311,7.16,7.18,7.07,7.11,84527.6,60003.756
002564.SZ,20260310,7.11,7.2,7.1,7.16,85896.0,61394.355
002564.SZ,20260309,7.13,7.17,7.05,7.1,120089.44,85265.583
002564.SZ,20260306,7.11,7.28,7.09,7.25,111768.0,80848.458
002564.SZ,20260305,7.1,7.21,7.06,7.14,116091.81,83088.192
002564.SZ,20260304,6.85,7.04,6.85,6.97,106073.78,73909.572
002564.SZ,20260303,7.26,7.31,6.96,6.96,207746.24,146664.108
002564.SZ,20260302,7.47,7.55,7.16,7.25,321984.0,234605.133
002564.SZ,20260227,7.5,7.72,7.49,7.66,190494.12,145455.608
002564.SZ,20260226,7.52,7.6,7.48,7.53,101068.0,76003.933
002564.SZ,20260225,7.51,7.64,7.5,7.52,111733.0,84515.18
002564.SZ,20260224,7.46,7.59,7.43,7.53,122261.0,92046.125
002564.SZ,20260213,7.33,7.53,7.32,7.38,98712.5,73429.371
002564.SZ,20260212,7.35,7.43,7.28,7.33,77732.0,57177.91
002564.SZ,20260211,7.47,7.47,7.36,7.36,84355.0,62413.357
002564.SZ,20260210,7.54,7.56,7.43,7.44,89277.61,66697.158
002564.SZ,20260209,7.48,7.62,7.42,7.56,123811.61,92897.218
002564.SZ,20260206,7.34,7.49,7.32,7.41,82839.0,61550.611
002564.SZ,20260205,7.5,7.55,7.4,7.41,101756.0,75909.259
002564.SZ,20260204,7.52,7.65,7.47,7.57,95477.02,72223.083
002564.SZ,20260203,7.44,7.56,7.36,7.53,121977.05,91303.472
002564.SZ,20260202,7.45,7.62,7.36,7.37,120212.4,89666.883
002564.SZ,20260130,7.53,7.58,7.39,7.5,137523.0,102871.791
002564.SZ,20260129,7.62,7.82,7.52,7.58,182167.98,139110.174
