ts_code,trade_date,open,high,low,close,vol,amount
600789.SH,20260416,8.42,8.45,8.34,8.38,166927.05,139868.477
600789.SH,20260415,8.35,8.51,8.31,8.48,241121.45,203406.423
600789.SH,20260414,8.29,8.31,8.2,8.3,110077.36,90715.897
600789.SH,20260413,8.36,8.36,8.24,8.26,106964.73,88462.604
600789.SH,20260410,8.33,8.47,8.3,8.36,134893.9,113206.403
600789.SH,20260409,8.42,8.58,8.31,8.32,186418.1,157154.023
600789.SH,20260408,8.52,8.55,8.41,8.5,166377.03,140935.793
600789.SH,20260407,8.28,8.44,8.16,8.41,126901.15,105805.143
600789.SH,20260403,8.4,8.47,8.3,8.3,155017.6,129919.46
600789.SH,20260402,8.51,8.61,8.46,8.47,205773.72,175263.141
600789.SH,20260401,8.38,8.52,8.3,8.5,189354.12,159900.893
600789.SH,20260331,8.34,8.44,8.27,8.3,130305.03,108972.76
600789.SH,20260330,8.2,8.35,8.16,8.34,139657.67,115870.978
600789.SH,20260327,7.99,8.3,7.97,8.29,179164.97,146990.117
600789.SH,20260326,8.15,8.23,8.04,8.08,123966.65,100805.123
600789.SH,20260325,8.08,8.17,8.06,8.15,102908.88,83821.537
600789.SH,20260324,7.99,8.1,7.91,8.1,142691.75,114341.349
600789.SH,20260323,8.3,8.3,7.87,7.89,211870.5,171073.072
600789.SH,20260320,8.62,8.67,8.4,8.4,142243.12,121035.681
600789.SH,20260319,8.71,8.75,8.6,8.62,132527.85,114644.444
600789.SH,20260318,8.8,8.83,8.7,8.75,117219.3,102446.308
600789.SH,20260317,8.85,8.93,8.81,8.81,100949.55,89431.371
600789.SH,20260316,8.84,8.89,8.82,8.84,80224.77,70963.648
600789.SH,20260313,8.92,8.94,8.85,8.86,119928.26,106586.352
600789.SH,20260312,8.87,9.0,8.8,8.95,158679.78,141303.38
600789.SH,20260311,8.94,8.94,8.86,8.88,117820.92,104661.012
600789.SH,20260310,9.0,9.01,8.91,8.94,155006.87,138540.748
600789.SH,20260309,8.79,9.02,8.76,8.99,264113.55,236066.157
600789.SH,20260306,8.66,8.88,8.64,8.87,179803.99,158268.9
600789.SH,20260305,8.7,8.74,8.64,8.69,144460.5,125547.141
600789.SH,20260304,8.7,8.78,8.6,8.61,244908.06,212358.051
600789.SH,20260303,8.97,9.01,8.79,8.8,234252.66,208254.357
600789.SH,20260302,9.1,9.1,8.93,8.97,268005.6,241555.692
600789.SH,20260227,9.13,9.16,9.11,9.16,143939.64,131502.692
600789.SH,20260226,9.2,9.21,9.13,9.15,178507.86,163525.033
600789.SH,20260225,9.17,9.23,9.15,9.2,185702.41,170797.001
600789.SH,20260224,9.14,9.18,9.13,9.16,132953.36,121682.275
600789.SH,20260213,9.14,9.17,9.12,9.12,132785.0,121351.476
600789.SH,20260212,9.17,9.18,9.11,9.12,180520.05,164884.897
600789.SH,20260211,9.2,9.22,9.18,9.18,170255.6,156603.143
600789.SH,20260210,9.23,9.3,9.19,9.23,197908.3,182830.466
600789.SH,20260209,9.22,9.27,9.18,9.24,244367.7,225185.239
600789.SH,20260206,9.3,9.38,9.22,9.22,303216.61,281825.396
600789.SH,20260205,9.2,9.26,9.17,9.23,214232.3,197644.978
600789.SH,20260204,9.17,9.24,9.12,9.23,247223.43,227181.149
600789.SH,20260203,9.11,9.2,9.07,9.19,271453.37,248090.248
600789.SH,20260202,9.25,9.3,9.08,9.08,413031.14,380301.91
600789.SH,20260130,9.4,9.54,9.25,9.29,594529.95,556446.506
600789.SH,20260129,9.68,9.69,9.42,9.47,833091.66,792051.681
600789.SH,20260128,9.93,10.04,9.76,9.84,1233450.81,1217855.599
600789.SH,20260127,10.2,10.77,9.82,10.32,2158535.69,2209522.922
600789.SH,20260126,9.6,10.23,9.52,10.23,1345901.36,1342049.864
600789.SH,20260123,9.23,9.3,9.23,9.3,213672.43,198105.351
600789.SH,20260122,9.21,9.25,9.2,9.22,152387.63,140521.256
600789.SH,20260121,9.24,9.28,9.21,9.23,150923.72,139463.193
600789.SH,20260120,9.3,9.3,9.24,9.28,134542.39,124723.959
600789.SH,20260119,9.25,9.3,9.2,9.28,130914.61,121251.217
600789.SH,20260116,9.24,9.31,9.2,9.25,171833.55,158897.412
600789.SH,20260115,9.32,9.32,9.2,9.22,215639.75,199302.159
600789.SH,20260114,9.47,9.53,9.26,9.32,476436.08,448584.205
600789.SH,20260113,9.37,9.65,9.36,9.52,579390.85,552055.457
600789.SH,20260112,9.34,9.37,9.29,9.37,296792.35,276930.619
600789.SH,20260109,9.29,9.42,9.21,9.38,383989.04,357524.947
600789.SH,20260108,9.22,9.28,9.22,9.27,187028.92,173157.369
600789.SH,20260107,9.19,9.3,9.18,9.22,203450.01,187926.528
600789.SH,20260106,9.21,9.24,9.17,9.24,232771.13,214177.124
600789.SH,20260105,9.03,9.19,9.03,9.19,192776.3,176242.242
600789.SH,20251231,9.12,9.16,9.04,9.04,122668.6,111218.845
600789.SH,20251230,9.09,9.13,9.04,9.08,110162.1,100083.72
600789.SH,20251229,9.18,9.19,9.1,9.11,135022.71,123353.648
600789.SH,20251226,9.19,9.24,9.16,9.18,140913.8,129687.344
600789.SH,20251225,9.18,9.29,9.15,9.23,144968.2,133552.045
600789.SH,20251224,9.12,9.2,9.11,9.17,119443.0,109405.539
600789.SH,20251223,9.26,9.31,9.15,9.16,191957.84,177235.783
600789.SH,20251222,9.2,9.23,9.15,9.18,153200.93,140886.075
600789.SH,20251219,9.11,9.21,9.08,9.21,173302.8,158771.648
600789.SH,20251218,9.09,9.2,9.05,9.11,147572.53,134925.956
600789.SH,20251217,9.1,9.15,9.01,9.14,170284.6,154729.18
600789.SH,20251216,9.25,9.28,9.1,9.11,185961.99,170139.569
600789.SH,20251215,9.3,9.34,9.23,9.27,147431.09,136925.938
600789.SH,20251212,9.35,9.41,9.26,9.36,180403.05,168309.102
600789.SH,20251211,9.54,9.54,9.35,9.36,223220.96,209938.733
600789.SH,20251210,9.51,9.55,9.41,9.55,167751.62,158891.273
600789.SH,20251209,9.67,9.74,9.51,9.52,267276.59,256229.166
600789.SH,20251208,9.74,9.83,9.63,9.66,324190.0,314267.463
600789.SH,20251205,9.8,9.8,9.64,9.76,243037.82,236300.089
600789.SH,20251204,9.87,9.94,9.73,9.82,288391.41,282861.825
600789.SH,20251203,9.85,10.04,9.77,9.92,408195.31,404271.388
600789.SH,20251202,9.88,9.89,9.74,9.8,199166.88,195029.448
600789.SH,20251201,9.85,9.96,9.85,9.89,292149.46,289104.726
600789.SH,20251128,10.0,10.0,9.73,9.82,367611.24,360027.074
600789.SH,20251127,9.86,10.0,9.77,9.97,403045.65,398489.247
600789.SH,20251126,9.95,10.31,9.88,9.92,607851.27,612829.767
600789.SH,20251125,9.44,10.07,9.43,9.95,722767.6,710518.863
600789.SH,20251124,9.4,9.54,9.32,9.44,332952.44,314313.177
600789.SH,20251121,9.95,10.02,9.35,9.35,671486.23,648459.883
600789.SH,20251120,10.1,10.25,9.99,10.01,320890.16,323077.261
600789.SH,20251119,10.36,10.39,10.08,10.14,374264.71,381587.272
600789.SH,20251118,10.48,10.65,10.29,10.38,478432.5,497864.786
600789.SH,20251117,10.8,10.83,10.48,10.55,553958.68,585895.301
600789.SH,20251114,10.5,10.89,10.48,10.71,854209.71,916804.127
600789.SH,20251113,10.49,10.6,10.35,10.55,507147.76,530901.605
600789.SH,20251112,10.71,10.72,10.47,10.56,552014.56,583235.87
600789.SH,20251111,10.49,10.72,10.43,10.67,856185.18,908806.291
600789.SH,20251110,10.54,10.8,10.41,10.52,1055849.85,1116965.075
600789.SH,20251107,10.2,10.48,10.16,10.4,814156.51,844777.297
600789.SH,20251106,10.13,10.23,10.08,10.2,366035.99,371361.335
600789.SH,20251105,10.08,10.23,10.06,10.16,331477.6,336952.033
600789.SH,20251104,10.1,10.16,10.05,10.14,388273.3,391920.484
600789.SH,20251103,10.04,10.47,9.98,10.25,598196.65,610718.364
600789.SH,20251031,9.86,10.08,9.85,10.02,280371.41,280135.838
600789.SH,20251030,9.98,9.99,9.88,9.9,224713.3,223256.153
600789.SH,20251029,9.99,10.01,9.92,10.0,197748.34,197091.816
600789.SH,20251028,10.12,10.14,9.98,10.02,316307.99,317547.295
600789.SH,20251027,10.14,10.2,10.08,10.15,331023.06,335669.012
600789.SH,20251024,10.16,10.24,10.1,10.12,387376.5,393071.824
600789.SH,20251023,10.36,10.48,10.08,10.21,601860.26,614922.126
600789.SH,20251022,10.25,10.75,10.25,10.49,1038444.07,1092890.192
600789.SH,20251021,10.19,10.55,10.13,10.36,868481.91,898639.236
600789.SH,20251020,9.94,10.11,9.88,10.06,318206.42,317813.925
600789.SH,20251017,10.1,10.34,9.97,9.99,512586.33,519717.285
600789.SH,20251016,9.95,9.96,9.83,9.87,155545.43,153818.881
600789.SH,20251015,9.93,10.03,9.87,9.97,221336.33,220313.869
600789.SH,20251014,9.82,9.93,9.82,9.93,203489.66,201054.659
600789.SH,20251013,9.71,9.91,9.65,9.84,159234.87,156034.433
600789.SH,20251010,9.73,9.93,9.72,9.89,228766.51,225673.669
600789.SH,20251009,9.72,9.79,9.71,9.77,130507.95,127126.635
600789.SH,20250930,9.75,9.79,9.72,9.73,130255.15,127125.008
600789.SH,20250929,9.78,9.8,9.71,9.72,150845.17,146897.131
600789.SH,20250926,9.76,9.85,9.69,9.82,181725.6,177394.954
600789.SH,20250925,9.85,9.89,9.79,9.79,148863.13,146316.143
600789.SH,20250924,9.8,9.9,9.8,9.89,144373.53,142448.05
600789.SH,20250923,9.99,10.0,9.74,9.87,219679.59,216273.723
600789.SH,20250922,9.97,10.12,9.95,10.04,237585.34,238405.259
600789.SH,20250919,10.01,10.05,9.88,9.92,266203.6,264652.865
600789.SH,20250918,9.84,10.26,9.79,10.1,641516.9,646115.161
600789.SH,20250917,9.83,9.84,9.78,9.82,104721.53,102775.129
600789.SH,20250916,9.82,9.84,9.77,9.84,107095.58,105046.075
600789.SH,20250915,9.82,9.87,9.8,9.84,111628.6,109749.038
600789.SH,20250912,9.84,9.89,9.78,9.83,158836.77,156087.909
600789.SH,20250911,9.8,9.85,9.7,9.84,172625.73,168615.282
600789.SH,20250910,9.77,9.84,9.76,9.82,104849.92,102848.143
600789.SH,20250909,9.91,9.91,9.77,9.79,172791.7,169721.579
600789.SH,20250908,9.94,9.96,9.88,9.91,165472.83,163965.32
600789.SH,20250905,9.92,9.95,9.82,9.95,168605.11,166719.688
600789.SH,20250904,9.77,9.99,9.72,9.94,277019.82,273933.517
600789.SH,20250903,9.9,9.93,9.75,9.77,197347.9,194047.47
600789.SH,20250902,10.02,10.02,9.85,9.9,242951.82,240863.638
600789.SH,20250901,9.98,10.05,9.97,10.01,173464.1,173580.91
600789.SH,20250829,10.04,10.11,9.97,10.0,216895.32,217589.321
600789.SH,20250828,10.1,10.16,9.89,10.06,378568.16,379687.865
600789.SH,20250827,10.32,10.35,10.14,10.14,430838.7,441233.944
600789.SH,20250826,10.38,10.39,10.32,10.34,332003.29,343543.037
600789.SH,20250825,10.38,10.4,10.31,10.39,452343.13,468653.418
600789.SH,20250822,10.3,10.44,10.2,10.36,470179.13,483950.01
600789.SH,20250821,10.35,10.37,10.27,10.3,337225.63,347706.092
600789.SH,20250820,10.27,10.32,10.19,10.3,281199.72,288802.927
