ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
605168.SH,三人行,20231130,科技行业2023年12月金股推荐,非个股,一般报告,长江证券,无,2025Q4,,,,156000.0,10.54,,,,,买入,,
605168.SH,三人行,20231130,科技行业2023年12月金股推荐,非个股,一般报告,长江证券,无,2024Q4,,,,130000.0,8.78,,,,,买入,,
605168.SH,三人行,20231130,科技行业2023年12月金股推荐,非个股,一般报告,长江证券,无,2023Q4,,,,101000.0,6.82,,,,,买入,,
300580.SZ,贝斯特,20231130,国海研究｜12月十大金股,非个股,一般报告,国海证券,李航,2025Q4,225000.0,,,44000.0,1.29,,,,,买入,,
300580.SZ,贝斯特,20231130,国海研究｜12月十大金股,非个股,一般报告,国海证券,李航,2024Q4,174000.0,,,35000.0,1.03,,,,,买入,,
300580.SZ,贝斯特,20231130,国海研究｜12月十大金股,非个股,一般报告,国海证券,李航,2023Q4,139000.0,,,29000.0,0.856,,,,,买入,,
300979.SZ,华利集团,20231130,制造龙头有望迎拐点，品牌端表现分化加剧：纺织服装行业2024年度投资策略,非个股,一般报告,招商证券,"刘丽,赵中平,王梓旭,唐圣炀",2025Q4,,,,404200.0,3.464,,,,,强烈推荐,,
300979.SZ,华利集团,20231130,制造龙头有望迎拐点，品牌端表现分化加剧：纺织服装行业2024年度投资策略,非个股,一般报告,招商证券,"刘丽,赵中平,王梓旭,唐圣炀",2024Q4,,,,351500.0,3.012,,,,,强烈推荐,,
300979.SZ,华利集团,20231130,制造龙头有望迎拐点，品牌端表现分化加剧：纺织服装行业2024年度投资策略,非个股,一般报告,招商证券,"刘丽,赵中平,王梓旭,唐圣炀",2023Q4,,,,308600.0,2.64,,,,,强烈推荐,,
300957.SZ,贝泰妮,20231130,商贸零售＆社会服务行业2024年投资展望：消费稳步复苏下，优选细分领域龙头,非个股,一般报告,东兴证券,"刘田田,魏宇萌,刘雪晴",2025Q4,,,,209682.0,4.95,,,,,强烈推荐,,
300957.SZ,贝泰妮,20231130,商贸零售＆社会服务行业2024年投资展望：消费稳步复苏下，优选细分领域龙头,非个股,一般报告,东兴证券,"刘田田,魏宇萌,刘雪晴",2024Q4,,,,169016.4,3.99,,,,,强烈推荐,,
