ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601963.SH,重庆银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2027Q4,1587000.0,,,607500.0,1.748,,,,,持有,,12.0
601963.SH,重庆银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2026Q4,1504100.0,,,573900.0,1.652,,,,,持有,,12.0
601963.SH,重庆银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2025Q4,1440000.0,,,547900.0,1.577,,,,,持有,,12.0
600036.SH,招商银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2027Q4,37208500.0,,,16892800.0,6.698,,,,,买入,,54.0
600036.SH,招商银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2026Q4,35179500.0,,,15792100.0,6.262,,,,,买入,,54.0
600036.SH,招商银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2025Q4,33591600.0,,,15023600.0,5.957,,,,,买入,,54.0
601838.SH,成都银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2027Q4,2727900.0,,,1627900.0,3.841,,,,,增持,,20.0
601838.SH,成都银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2026Q4,2547600.0,,,1479500.0,3.491,,,,,增持,,20.0
601838.SH,成都银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2025Q4,2401500.0,,,1369500.0,3.231,,,,,增持,,20.0
600000.SH,浦发银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2027Q4,19014100.0,,,5093500.0,1.735,,,,,增持,,13.0
600000.SH,浦发银行,20250430,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,林楠,彭博,李鑫,胡家俊",2026Q4,18173200.0,,,4873900.0,1.66,,,,,增持,,13.0
