ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
000990.SZ,诚志股份,20260421,诚志股份首次覆盖报告：26Q1扣非净利润同比增长227.51%，超高分子量聚乙烯项目试生产成功,一般,首份报告,国泰海通,刘威,2028Q4,1710196.0,558832.0,,104000.0,0.86,12.99,0.0,5.1,1.3,增持,,13.6
000990.SZ,诚志股份,20260421,诚志股份首次覆盖报告：26Q1扣非净利润同比增长227.51%，超高分子量聚乙烯项目试生产成功,一般,首份报告,国泰海通,刘威,2027Q4,1596503.0,513739.0,,92700.0,0.76,14.57,0.0,4.8,2.35,增持,,13.6
000990.SZ,诚志股份,20260421,诚志股份首次覆盖报告：26Q1扣非净利润同比增长227.51%，超高分子量聚乙烯项目试生产成功,一般,首份报告,国泰海通,刘威,2026Q4,1484336.0,472807.0,,83000.0,0.68,16.29,0.0,4.5,3.47,增持,,13.6
002668.SZ,TCL智家,20260421,TCL智家2026年一季报点评：新兴市场和欧洲需求拉动，Q1业绩稳健增长,点评,一般报告,中信证券,"李奕臻,霍商贤",2028Q4,2307400.0,,320200.0,142500.0,1.31,7.1,,21.0,3.6,买入,,13.0
002668.SZ,TCL智家,20260421,TCL智家2026年一季报点评：新兴市场和欧洲需求拉动，Q1业绩稳健增长,点评,一般报告,中信证券,"李奕臻,霍商贤",2027Q4,2136100.0,,294400.0,131800.0,1.22,7.7,,23.6,4.0,买入,,13.0
002668.SZ,TCL智家,20260421,TCL智家2026年一季报点评：新兴市场和欧洲需求拉动，Q1业绩稳健增长,点评,一般报告,中信证券,"李奕臻,霍商贤",2026Q4,1968200.0,,267800.0,119500.0,1.1,8.5,,26.5,4.4,买入,,13.0
603416.SH,信捷电气,20260421,信捷电气：小型PLC头部企业，人形机器人，海外齐拓展,点评,一般报告,国泰海通,"徐强,房青",2028Q4,381800.0,,,45000.0,2.87,18.18,2.8,13.8,14.48,增持,,74.1
603416.SH,信捷电气,20260421,信捷电气：小型PLC头部企业，人形机器人，海外齐拓展,点评,一般报告,国泰海通,"徐强,房青",2027Q4,304900.0,,,37100.0,2.36,22.08,2.3,12.2,17.37,增持,,74.1
603416.SH,信捷电气,20260421,信捷电气：小型PLC头部企业，人形机器人，海外齐拓展,点评,一般报告,国泰海通,"徐强,房青",2026Q4,244900.0,,,30600.0,1.95,26.77,1.9,10.7,20.76,增持,,74.1
002258.SZ,利尔化学,20260421,利尔化学：产销量提升推动营收增长，看好精草铵膦项目稳步推进,点评,一般报告,长城证券,"肖亚平,林森",2028Q4,1156000.0,,128000.0,86000.0,1.07,13.0,,9.5,5.8,买入,,
002258.SZ,利尔化学,20260421,利尔化学：产销量提升推动营收增长，看好精草铵膦项目稳步推进,点评,一般报告,长城证券,"肖亚平,林森",2027Q4,1090800.0,,109100.0,73700.0,0.92,15.2,,8.9,7.0,买入,,
002258.SZ,利尔化学,20260421,利尔化学：产销量提升推动营收增长，看好精草铵膦项目稳步推进,点评,一般报告,长城证券,"肖亚平,林森",2026Q4,998500.0,,87600.0,60800.0,0.76,18.5,,7.6,8.4,买入,,
002938.SZ,鹏鼎控股,20260421,鹏鼎控股跟踪点评：传统业务稳健增长，AI业务迎加速放量,点评,一般报告,中信证券,"徐涛,胡叶倩雯",2028Q4,7180900.0,,1177400.0,1042700.0,4.5,14.6,,20.5,7.3,买入,,76.0
002938.SZ,鹏鼎控股,20260421,鹏鼎控股跟踪点评：传统业务稳健增长，AI业务迎加速放量,点评,一般报告,中信证券,"徐涛,胡叶倩雯",2027Q4,5772000.0,,848400.0,753300.0,3.25,20.3,,17.7,10.2,买入,,76.0
002938.SZ,鹏鼎控股,20260421,鹏鼎控股跟踪点评：传统业务稳健增长，AI业务迎加速放量,点评,一般报告,中信证券,"徐涛,胡叶倩雯",2026Q4,4553800.0,,561000.0,502700.0,2.17,30.4,,13.6,15.7,买入,,76.0
600872.SH,中炬高新,20260421,中炬高新2025年年报暨2026年一季报点评：经营触底回升，利润率再创新高,点评,一般报告,中信证券,"盛夏,顾训丁,江皓云",2028Q4,576000.0,,106100.0,87800.0,1.13,19.0,,12.8,13.5,买入,,24.0
600872.SH,中炬高新,20260421,中炬高新2025年年报暨2026年一季报点评：经营触底回升，利润率再创新高,点评,一般报告,中信证券,"盛夏,顾训丁,江皓云",2027Q4,538900.0,,98000.0,81100.0,1.04,20.6,,12.4,14.3,买入,,24.0
600872.SH,中炬高新,20260421,中炬高新2025年年报暨2026年一季报点评：经营触底回升，利润率再创新高,点评,一般报告,中信证券,"盛夏,顾训丁,江皓云",2026Q4,494200.0,,84800.0,70100.0,0.9,23.9,,11.4,16.0,买入,,24.0
002028.SZ,思源电气,20260421,思源电气：2025年业绩超预期，看好市场持续突破,点评,一般报告,野村东方国际证券,"马晓明,李沛雨",2028Q4,4775900.0,1541600.0,895400.0,760400.0,9.72,22.3,0.8,25.3,16.7,增持,,273.0
002028.SZ,思源电气,20260421,思源电气：2025年业绩超预期，看好市场持续突破,点评,一般报告,野村东方国际证券,"马晓明,李沛雨",2027Q4,3649100.0,1162900.0,661500.0,561300.0,7.17,30.1,0.6,23.7,23.1,增持,,273.0
002028.SZ,思源电气,20260421,思源电气：2025年业绩超预期，看好市场持续突破,点评,一般报告,野村东方国际证券,"马晓明,李沛雨",2026Q4,2805600.0,896800.0,501900.0,427300.0,5.46,39.6,0.4,22.4,31.2,增持,,273.0
688337.SH,普源精电,20260421,普源精电：Q1业绩快速增长，自研产品、大客户持续突破,点评,首份报告,中邮证券,"刘卓,陈基赟",2028Q4,163800.0,,29000.0,27226.0,1.4,44.43,,8.0,32.95,增持,,
688337.SH,普源精电,20260421,普源精电：Q1业绩快速增长，自研产品、大客户持续突破,点评,首份报告,中邮证券,"刘卓,陈基赟",2027Q4,135800.0,,20500.0,19230.0,0.99,62.91,,5.9,43.65,增持,,
600389.SH,江山股份,20260421,江山股份2025年报及2026年一季报点评：业绩符合预期，关注苯嘧草唑市场推广情况,点评,一般报告,光大证券,"赵乃迪,周家诺",2027Q4,725600.0,,108100.0,87100.0,2.02,14.0,0.6,15.81,8.1,增持,,
600389.SH,江山股份,20260421,江山股份2025年报及2026年一季报点评：业绩符合预期，关注苯嘧草唑市场推广情况,点评,一般报告,光大证券,"赵乃迪,周家诺",2028Q4,789900.0,,128600.0,103500.0,2.4,12.0,0.7,15.99,6.4,增持,,
002371.SZ,北方华创,20260421,北方华创2025年报点评：营收稳步增长，平台化布局加速推进,点评,一般报告,东吴证券,"周尔双,李文意",2026Q4,5050300.0,,810700.0,688100.0,9.49,49.64,,15.42,,买入,,
