ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300595.SZ,欧普康视,20250930,欧普康视跟踪点评：业绩短期承压，“全视光产品”战略逐步落地,点评,首份报告,中信证券,"陈竹,宋硕,徐嘉琪",2027Q4,234500.0,,94100.0,73900.0,0.83,20.1,,12.3,14.9,买入,,19.0
300595.SZ,欧普康视,20250930,欧普康视跟踪点评：业绩短期承压，“全视光产品”战略逐步落地,点评,首份报告,中信证券,"陈竹,宋硕,徐嘉琪",2026Q4,210500.0,,84300.0,66300.0,0.74,22.5,,12.1,16.5,买入,,19.0
300595.SZ,欧普康视,20250930,欧普康视跟踪点评：业绩短期承压，“全视光产品”战略逐步落地,点评,首份报告,中信证券,"陈竹,宋硕,徐嘉琪",2025Q4,191900.0,,76800.0,60300.0,0.67,24.9,,12.0,18.0,买入,,19.0
600299.SH,安迪苏,20250930,安迪苏：全球蛋氨酸行业龙头，特种产品蓬勃发展,深度,首份报告,东吴证券,"陈淑娴,周少玟",2027Q4,1994100.0,,272700.0,208575.0,0.78,12.1,,10.48,,买入,,
600299.SH,安迪苏,20250930,安迪苏：全球蛋氨酸行业龙头，特种产品蓬勃发展,深度,首份报告,东吴证券,"陈淑娴,周少玟",2026Q4,1754600.0,,226600.0,173320.0,0.65,14.56,,9.29,,买入,,
600299.SH,安迪苏,20250930,安迪苏：全球蛋氨酸行业龙头，特种产品蓬勃发展,深度,首份报告,东吴证券,"陈淑娴,周少玟",2025Q4,1650600.0,,203800.0,155860.0,0.58,16.19,,8.85,,买入,,
002968.SZ,新大正,20250930,新大正重大事项点评：主业现金流优化，拟并购发力IFM,点评,首份报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2027Q4,410200.0,,22600.0,17400.0,0.77,15.7,,11.9,,买入,,14.0
002968.SZ,新大正,20250930,新大正重大事项点评：主业现金流优化，拟并购发力IFM,点评,首份报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2026Q4,389300.0,,20700.0,16000.0,0.71,17.1,,11.6,,买入,,14.0
002968.SZ,新大正,20250930,新大正重大事项点评：主业现金流优化，拟并购发力IFM,点评,首份报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2025Q4,366400.0,,18400.0,14100.0,0.63,19.3,,11.0,,买入,,14.0
601398.SH,工商银行,20250930,工商银行：息差降幅收窄，资产质量稳定——公司简评报告,一般,一般报告,东海证券,王鸿行,2027Q4,88730000.0,,,38350000.0,1.08,6.81,,8.24,,增持,,
601398.SH,工商银行,20250930,工商银行：息差降幅收窄，资产质量稳定——公司简评报告,一般,一般报告,东海证券,王鸿行,2026Q4,83440000.0,,,37580000.0,1.05,6.95,,8.57,,增持,,
601398.SH,工商银行,20250930,工商银行：息差降幅收窄，资产质量稳定——公司简评报告,一般,一般报告,东海证券,王鸿行,2025Q4,82920000.0,,,36950000.0,1.04,7.07,,8.98,,增持,,
002851.SZ,麦格米特,20250930,麦格米特动态跟踪点评：AI服务器电源放量可期，平台化全面布局,点评,首份报告,西部证券,"杨敬梅,陈龙沧",2027Q4,1657700.0,,145700.0,131100.0,2.39,32.4,,16.3,,买入,,
002851.SZ,麦格米特,20250930,麦格米特动态跟踪点评：AI服务器电源放量可期，平台化全面布局,点评,首份报告,西部证券,"杨敬梅,陈龙沧",2026Q4,1333000.0,,109700.0,91200.0,1.67,46.6,,13.1,,买入,,
002851.SZ,麦格米特,20250930,麦格米特动态跟踪点评：AI服务器电源放量可期，平台化全面布局,点评,首份报告,西部证券,"杨敬梅,陈龙沧",2025Q4,1022600.0,,59100.0,52000.0,0.95,81.7,,8.3,,买入,,
001979.SZ,招商蛇口,20250930,招商蛇口跟踪报告：拿地前瞻，运营赶超，融资进取,一般,一般报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2027Q4,19005800.0,,1496700.0,647400.0,0.71,14.0,,5.3,4.7,买入,,12.0
001979.SZ,招商蛇口,20250930,招商蛇口跟踪报告：拿地前瞻，运营赶超，融资进取,一般,一般报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2026Q4,19023900.0,,1308600.0,576200.0,0.64,15.5,,4.9,5.3,买入,,12.0
001979.SZ,招商蛇口,20250930,招商蛇口跟踪报告：拿地前瞻，运营赶超，融资进取,一般,一般报告,中信证券,"陈聪,张全国,刘河维,刘东航,陈兆儒",2025Q4,18606700.0,,1164000.0,464000.0,0.51,19.5,,4.1,6.4,买入,,12.0
688516.SH,奥特维,20250930,奥特维深度跟踪报告：技术引领与多元布局驱动设备龙头持续成长,深度,一般报告,中信证券,"华鹏伟,林劼",2027Q4,814400.0,,122800.0,104400.0,3.31,15.4,,21.2,11.5,买入,,62.0
