ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
001335.SZ,20250321,20240331,略增,13.26,29.84,2050.0,2350.0,1809.93,20250321,预计净利润2050-2350万,"公司2025年1-3月预计实现营业收入34,000.00万元至37,000.00万元，同比增长6.94%至16.37%，主要受益于收入增长且毛利率提升影响，公司2025年1-3月预计实现扣除非经常性损益后归属于母公司股东的净利润2,050.00万元至2,350.00万元，同比增长18.23%至35.53%。",0
603517.SH,20240430,20240331,不确定,,,,,13748.832,20240430,不确定,"2024年1-3月营业收入为1,695,359,649.90元，其中主营业务收入为1,660,031,729.77元,占营业收入97.92%；其他业务收入为35,327,920.13元，占营业收入2.08%。",0
603517.SH,20240430,20240331,不确定,,,,,13748.832,20240430,不确定,"2024年1-3月营业收入为1,695,359,649.90元，其中主营业务收入为1,660,031,729.77元,占营业收入97.92%；其他业务收入为35,327,920.13元，占营业收入2.08%。",1
002583.SZ,20240427,20240331,扭亏,277.54,339.68,10000.0,13500.0,-5632.52,20240427,预计:净利润10000-13500,报告期内，公司坚持高质量发展方针，坚定贯彻“步步为盈”经营理念，稳健推进各项业务开展，营业收入实现大幅增加，同比增长超40%。其中，主营专用通信业务得益于国内及海外渠道业务拓展取得成效，同比增长50%左右；EMS业务得益于新能源汽车领域订单增加，同比增长超80%。同时，公司内部秉承精细化管理理念，严控各项费用支出，期间费用率同比下降。,0
600716.SH,20240427,20240331,不确定,,,,,4067.5131,20240427,不确定,,1
002583.SZ,20240427,20240331,扭亏,277.54,339.68,10000.0,13500.0,-5632.52,20240427,预计:净利润10000-13500,报告期内，公司坚持高质量发展方针，坚定贯彻“步步为盈”经营理念，稳健推进各项业务开展，营业收入实现大幅增加，同比增长超40%。其中，主营专用通信业务得益于国内及海外渠道业务拓展取得成效，同比增长50%左右；EMS业务得益于新能源汽车领域订单增加，同比增长超80%。同时，公司内部秉承精细化管理理念，严控各项费用支出，期间费用率同比下降。,1
600716.SH,20240427,20240331,不确定,,,,,4067.5131,20240427,不确定,,0
301596.SZ,20240425,20240331,续盈,-4.64,8.4,2214.0,2517.0,2321.53,20240425,预计:净利润2214-2517,,0
688033.SH,20240425,20240331,首亏,-398.08,-382.63,-13500.0,-12800.0,4528.96,20240425,预计:净利润-13500--12800,报告期内，公司2024年一季度总体收入规模同步略升，净利润预计同比下降。（1）报告期内，受光伏产业链组件价格下行、去库存等因素影响，光伏下游各环节开工率出现不同程度下滑，致第一季度单晶拉制耗材产品需求疲软，销售价格下滑，光伏新能源业务板块利润不及预期；受轨道交通业务所在行业竞争加剧及低价中标政策影响，公司主动调整市场策略，产品价格下降，导致轨道交通业务营业收入降低，形成该业务亏损；（2）报告期内，公司新增厂房及产线陆续建成转固，致使折旧、摊销费用增加，产品单位成本上升，进一步压缩公司利润；（3）报告期内，公司外部融资成本较去年同期增加，影响报告期内利润总额。,1
301596.SZ,20240425,20240331,续盈,-4.64,8.4,2214.0,2517.0,2321.53,20240425,预计:净利润2214-2517,,1
688033.SH,20240425,20240331,首亏,-398.08,-382.63,-13500.0,-12800.0,4528.96,20240425,预计:净利润-13500--12800,报告期内，公司2024年一季度总体收入规模同步略升，净利润预计同比下降。（1）报告期内，受光伏产业链组件价格下行、去库存等因素影响，光伏下游各环节开工率出现不同程度下滑，致第一季度单晶拉制耗材产品需求疲软，销售价格下滑，光伏新能源业务板块利润不及预期；受轨道交通业务所在行业竞争加剧及低价中标政策影响，公司主动调整市场策略，产品价格下降，导致轨道交通业务营业收入降低，形成该业务亏损；（2）报告期内，公司新增厂房及产线陆续建成转固，致使折旧、摊销费用增加，产品单位成本上升，进一步压缩公司利润；（3）报告期内，公司外部融资成本较去年同期增加，影响报告期内利润总额。,0
002466.SZ,20240424,20240331,首亏,-188.201,-173.8427,-430000.0,-360000.0,487522.65,20240424,预计:净利润-430000--360000,天齐锂业股份有限公司（以下简称“公司”）报告期业绩变动的主要原因：1、受锂产品市场波动的影响，公司锂产品销售价格较上年同期大幅下降，锂产品毛利大幅下降；2、截至本业绩预告公告日，公司重要的联营公司SociedadQuímicayMineradeChileS.A.（以下简称“SQM”）尚未公告其2024年第一季度业绩报告。公司全面考虑所能获取的可靠信息，沿用一贯方式，采用彭博社预测的SQM2024年第一季度每股收益等信息为基础来计算同期公司对SQM的投资收益。此外，SQM发布公告称，智利圣地亚哥法院于2024年4月对其2017年和2018年税务年度的税务诉讼进行了裁决，撤销了税务和海关法庭在2022年11月7日对于该案件的裁决结论。SQM基于最新裁决情况重新审视所有税务争议金额的会计处理，并预计可能将减少其2024年第一季度的净利润约11亿美元。基于谨慎性原则并经反复论证，公司认为将上述SQM税务争议裁决影响确认在本报告期对该联营公司的投资收益中更符合会计准则规定，该事项预计将使公司归母净利润减少。根据前述彭博社预测数据，结合SQM税务争议裁决的影响，SQM2024年第一季度业绩预计将同比大幅下降，因此公司在本报告期确认的对该联营公司的投资收益较上年同期大幅下降。,0
