ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688819.SH,20201215,20200930,预增,42.0,65.0,125000.0,145000.0,89088.1985,20201215,预计净利润125000-145000万,公司铅蓄电池销售价格及成本均受铅价影响，2020年1-9月，铅价整体下降，导致销售价格及成本均有所下降，且受益于公司的产业地位及市场刚性需求，销售价格下降幅度小于销售成本下降幅度，进而导致公司铅蓄电池产品毛利率上升，同时，市场对铅蓄电池产品需求增加导致公司销量同比增加，毛利率上升及销量增加共同导致公司归属于母公司股东净利润也相应增长。,1
688314.SH,20201202,20200930,略增,36.14,36.14,4149.0,4149.0,,20201202,预计净利润4149万,公司的经营模式、主要原材料的采购规模及采购价格、主要产品的生产、销售规模及销售价格，主要供应商、客户的构成，税收政策以及其他可能影响投资者判断的重大事项，未发生重大不利变化。,0
688232.SH,20201124,20200930,预增,193.56,214.36,9364.0,11444.0,,20201124,预计净利润9364-11444万,一是自2020年二季度来，疫情形势缓解，公司积极复工复产、拓展市场，加大推进各项业务的开发、实施和验收，实现了营业收入的稳健增长；二是公司实现的较高毛利率的软件平台和平台运营服务的收入占比高于上年同期，并随着实施人员整体利用率的提升，公司的毛利有所提高。,0
688395.SH,20201120,20200930,略增,25.12,25.12,5229.0,5229.0,,20201120,预计净利润5229万,公司的经营模式、主要原材料的采购规模及采购价格、主要产品的生产、销售规模及销售价格，主要供应商、客户的构成，税收政策以及其他可能影响投资者判断的重大事项，未发生重大不利变化。,0
688608.SH,20201110,20200930,预增,130.92,149.03,10200.0,11000.0,4417.07,20200819,预计净利润10200-11000万,（1）公司新开发的品牌厂商项目在2020年下半年开始大量出货，带动公司营业收入增加；（2）品牌厂商的市场份额持续提升，公司产品在终端品牌厂商的应用也在持续扩大；（3）随着国内新冠肺炎疫情形势好转，2020年下半年市场需求快速恢复。在营业收入较2019年同期增长的基础上，预计2020年1-9月归属于母公司所有者的净利润及扣除非经常性损益后归属于母公司所有者的净利润增长较快。,0
688663.SH,20201104,20200930,略减,-5.96,-1.16,6778.0,7123.0,,20201104,预计净利润6778-7123万,发行人的经营模式、主要产品销售情况、主要原材料采购情况、主要客户及供应商、主要核心技术人员、税收政策以及其他可能影响投资者判断的重大事项均未发生重大变化，发行人整体经营状况良好。,0
688316.SH,20201030,20200930,续亏,,,-13190.0,-12287.0,-16060.0196,20200826,预计净利润-13190~-12287万,公司上述业绩预测情况系结合目前在手订单及在洽谈项目的具体情况，并假设国内疫情管控成效继续保持且持续向好的前提下做出的初步预测，预测数据不代表公司最终可实现的营业收入及净利润，不构成公司的盈利预测或业绩承诺。如若某个或多个产品或服务的交付情况较预期大幅滞后，或出现较大的疫情反复，公司2020年1-9月营业收入及净利润水平可能会低于上述预测。,1
688667.SH,20201030,20200930,预增,279.46,319.41,9613.0,10625.0,,20201030,预计净利润9613-10625万,随着国内新冠疫情得到有效控制，公司经营情况已恢复至正常水平。审计报告截止日至本招股说明书签署日，发行人所处行业的经营环境及行业地位未发生重大变化；公司研发、采购、生产、产品销售、技术服务和收付款等主要经营活动均正常开展，采购规模和采购价格、销售规模和产品价格、主要供应商和客户均未发生重大变化。,0
300909.SZ,20201030,20200930,略增,48.39,48.39,6930.0,6930.0,3946.1499,20201030,预计净利润6930万,财务报告审计基准日至招股意向书签署日之间，公司经营状况良好，在经营模式、采购模式、销售模式、税收政策及其他可能影响投资者判断的重大事项等方面未发生重大变化。,1
300907.SZ,20201030,20200930,预增,57.51,72.93,3880.0,4260.0,,20201030,预计净利润3880-4260万,"1、根据2019财务数据，发行人2019年上半年营业收入占全年比例为51.58%，上半年扣非归母净利润占全年比例为40.93%。根据2020年1-6月经审计的财务报告，发行人2020年上半年营业收入为32,526.23万元，较2019年上半年增长3.99%，上半年扣非归母净利润为2,459.48万元，较2019年上半年增长32.66%。预计新冠疫情不会对发行人持续经营能力、全年经营业绩产生重大不利影响。2、虽然疫情的发生对发行人及下游客户短期生产经营的开展带来一定影响，但电动工具制造行业受到国家政策支持，同时公司主要客户百得、TTI具有较强抵御风险能力，市场需求目前没有明显变化，截至2020年8月末，公司在手订单充足。因此，预计疫情对发行人所处行业的影响有限。3、由于本次疫情属于“突发公共卫生事件”，未对发行人的行业地位及客户关系产生影响，疫情不会导致客户取消订单以及影响客户的市场份额。综上，2020年上半年及审计截止日后，发行人主营业务、经营环境等未发生重大不利变化，发行人具有持续盈利能力，疫情对发行人2020年第一季度经营业绩产生了一定影响，但2020年上半年经营业绩已基本恢复，预计不会对发行人的持续盈利能力和全年经营业绩产生重大不利影响",0
688171.SH,20201029,20200930,略减,-1.62,-1.62,4019.0,4019.0,,20201029,预计净利润4019万,若未来国家对配电网信息安全行业的政策延续性不足、新政策的支持力度或电网公司的执行力度不及预期，或电网行业的政策及相关技术规范变化过快导致公司产品研发不及市场响应的变化，将致使公司产品的市场需求不能保持较快增长，导致下游客户对相关产品的需求逐步减少，将对公司的经营状况和盈利能力产生不利影响。,0
688728.SH,20201028,20200930,预增,156.0,182.0,60300.0,66600.0,,20201028,预计净利润60300-66600万,手机摄像头整体配置规格的升级带来的CMOS图像传感器需求增长所致，净利润增幅高于营业收入，主要系发行人产品营业收入规模扩大，规模效应带动期间费用率下降所致。,0
688581.SH,20201027,20200930,略减,,,2450.0,2450.0,,20201027,预计净利润2450万,海外疫情反复导致三季度销售不及预期，宏观经济环境的不确定性也将影响终端客户诊疗需求，导致公司未来经营业绩存在一定不确定性。,0
300141.SZ,20201027,20200930,首亏,-640.0,-610.0,-1272.0,-1201.0,235.48,20201027,预计净利润-1272~-1201万,1、报告期内，受新型冠状病毒肺炎疫情及洪灾影响，公司2020年前三季度销售收入较上年同期大幅下滑，导致公司净利润同比下滑。2020年以来，公司一方面狠抓疫情防控，克服疫情及洪灾带来的不利影响；一方面全力以赴有序复工复产，推动生产与销售稳步恢复正常水平。2、报告期内，非经常性损益金额预计约为11万元左右。,0
688219.SH,20201027,20200930,预增,53.45,91.82,12000.0,15000.0,7819.8304,20201027,预计净利润12000-15000万,公司经营状况良好，经营模式未发生重大变化，主要客户和供应商较为稳定，整体经营环境未发生较大变化。,1
605266.SH,20201027,20200930,略增,34.6,34.6,17212.0,17212.0,12404.7223,20201027,预计净利润17212万,公司经营规模将稳步扩张，经营业绩预计呈上升趋势，经营状况预计不会发生重大不利变化。,1
600177.SH,20201027,20200930,预增,78.0,78.0,548848.0,548848.0,307695.2,20201027,预计净利润548848万,"（一）非经常性损益的影响：截至2020年9月30日，公司本年累计出售宁波银行22,131万股，实现净利润约187,030万元。（二）主营业务稳健发展：公司预计2020年前三季度完成营业收入约86.60亿元，较上年同期增长约26%；实现归属于上市公司股东的净利润约54.88亿元，较上年同期增长约78%；其中：1、时尚服装板块完成营业收入约37.13亿元，较上年同期下降约12%；实现归属于上市公司股东的净利润约5.47亿元，较上年同期下降约29%。2、地产板块完成营业收入约49.47亿元，较上年同期增长约88%；实现归属于上市公司股东的净利润约14.63亿元，较上年同期增长约61%。3、投资业务实现归属于上市公司股东的净利润约34.79亿元，较上年同期增长约150%。",0
003019.SZ,20201026,20200930,略减,-2.91,0.0,9606.0,9893.0,9893.4027,20201026,预计净利润9606-9893万,由于新型冠状病毒肺炎疫情（以下简称“疫情”）导致的春节假期延期复工，发行人的生产经营受到一定程度的影响。公司于2020年2月10日生产复工之后，一方面积极联系上游原材料供应商，增加原材料采购备货，并通过赶工生产消化积压的生产订单，另一方面公司对受疫情影响未及时发货的订单安排发货，生产经营步入有序阶段。公司产品以出口销售为主，主要客户位于美洲、欧洲、亚洲等地区，新冠疫情未对其生产经营产生重大不利影响。整体来看，发行人主营业务、经营环境等未发生重大不利变化，预计疫情不会对发行人的持续盈利能力产生重大不利影响。,1
300884.SZ,20201026,20200930,略增,35.0,49.0,9600.0,10600.0,7129.62,20201026,预计净利润9600-10600万,公司2020年1-9月营业收入和盈利水平同比增长，一方面基于2020年1-6月公司的相关盈利指标已保持同比增长，另一方面，公司2020年1-6月新签订单同比增长25%，是公司营业收入在2020年三季度保持稳定增长的基础。,0
688345.SH,20201026,20200930,预增,77.47,77.47,8714.0,8714.0,,20201026,预计净利润8714万,发行人经营状况正常，发行人董事、监事、高级管理人员、核心技术人员、税收政策以及其他可能影响投资者判断的重大事项均未发生重大变化。,0
688609.SH,20201023,20200930,预减,-73.04,-61.74,3100.0,4400.0,,20201023,预计净利润3100-4400万,（1）受新冠疫情和中美贸易摩擦导致主芯片供应紧张的影响，部分订单的生产和交付进度明显推迟，此外，中国移动招标政策变化对公司智能网络机顶盒的销售产生了较大不利影响，导致营业收入较去年同期下降；（2）2020年前三季度，主要原材料的价格基本保持稳定，但是产品的中标价格受上年度原材料价格下降的影响出现了明显下降，此外，2020年上半年公司新增商业客户深圳凯利华，由于公司向深圳凯利华销售的产品最终销往中国移动，公司向深圳凯利华销售产品的毛利率低于公司直接向中国移动销售的毛利率，客户结构的变动也对公司的毛利率造成一定的不利影响，上述因素共同导致公司2020年前三季度的毛利率水平与上年同期相比有所下降。,0
300906.SZ,20201023,20200930,略增,12.49,27.96,2581.0,2936.0,2305.1887,20201023,预计净利润2581-2936万,目前国内新冠肺炎疫情已得到有效控制，且下半年是公司的销售旺季，公司的经营业绩将持续好转。,1
688135.SH,20201022,20200930,续盈,-2.9,0.38,2900.0,3100.0,2986.62,20200806,预计净利润2900-3100万,2020年1-9月，公司8nm先进制程芯片测试量较上年同期有所增加；其次，公司与主要客户汇顶科技、全志科技、锐能微的交易规模保持稳定或略有增长；此外，随着5G商用的推广，FPGA、射频等芯片测试量较上年同期显著增加，公司与客户西南集成、紫光同创的交易额均显著增长，提升了营业收入。,0
600375.SH,20201022,20200930,首亏,-1946.5951,-1557.8382,-19000.0,-15000.0,1028.9207,20201022,预计净利润-19000~-15000万,报告期内，国内重卡和专用车行业竞争进一步加剧，公司产品市场价格不断降低，导致公司主营业务利润同比减少。,0
