ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688045.SH,20210909,20210630,预增,396.92,507.35,9000.0,11000.0,,20210909,预计:净利润9000-11000,,1
688045.SH,20210909,20210630,预增,396.92,507.35,9000.0,11000.0,,20210909,预计净利润9000-11000万,,0
688234.SH,20210831,20210630,预增,308.34,326.09,4600.0,4800.0,,20210831,预计净利润4600-4800万,,0
688234.SH,20210831,20210630,预增,308.34,326.09,4600.0,4800.0,,20210831,预计:净利润4600-4800,,1
600287.SH,20210825,20210630,首亏,-217.1748,-217.1748,-5400.0,-5400.0,4608.5,20210825,预计净利润-5400万,"（一）主营业务影响公司在半年报期后出现了通讯器材业务债权逾期等情况，因此公司对该业务相关债权在资产负债表日（2021年6月30日）的信用风险重新进行评估，详情如下：根据客户回款情况，公司将客户分为两类，第一类为在报表日后出现逾期的客户，第二类为未逾期客户。公司对已出现逾期的客户的债权按单项计提信用损失准备；对未逾期客户，仍根据公司会计政策中已按共同风险特征划分的账龄组合计提信用损失准备。公司预计对逾期客户的债权单项计提信用损失准备约10,362万元。重新评估信用风险对2021年半年度归属于上市公司股东的净利润的影响约为-6,995万元。（二）非经常性损益的影响报告期内公司持有的交易性金融资产价格有大幅波动，该事项对2021年半年度归属于上市公司股东的净利润的影响金额约为-2,810万元。上述事项合计影响归属于2021年半年度上市公司股东的净利润合计约-9,805万元。",0
600287.SH,20210825,20210630,首亏,-217.1748,-217.1748,-5400.0,-5400.0,4608.5,20210825,预计:净利润-5400,"（一）主营业务影响公司在半年报期后出现了通讯器材业务债权逾期等情况，因此公司对该业务相关债权在资产负债表日（2021年6月30日）的信用风险重新进行评估，详情如下：根据客户回款情况，公司将客户分为两类，第一类为在报表日后出现逾期的客户，第二类为未逾期客户。公司对已出现逾期的客户的债权按单项计提信用损失准备；对未逾期客户，仍根据公司会计政策中已按共同风险特征划分的账龄组合计提信用损失准备。公司预计对逾期客户的债权单项计提信用损失准备约10,362万元。重新评估信用风险对2021年半年度归属于上市公司股东的净利润的影响约为-6,995万元。（二）非经常性损益的影响报告期内公司持有的交易性金融资产价格有大幅波动，该事项对2021年半年度归属于上市公司股东的净利润的影响金额约为-2,810万元。上述事项合计影响归属于2021年半年度上市公司股东的净利润合计约-9,805万元。",1
300198.SZ,20210823,20210630,预减,-97.31,-96.24,50.0,70.0,1861.35,20210823,预计净利润50-70万,报告期内，公司按照年度经营计划有序推进各项工作，经营情况总体稳定，归属于上市公司股东的净利润比上年同期同向下降主要系营业收入对比上年同期有所下降，其中：管材板块、基建板块业绩对比上年同期上升，贸易板块受市场环境及人员变动的影响致销售业绩对比上年同期下降较大；另由于上年同期收到黄石新港开发有限公司管材资金占用利息收入730.77万元及确认部分债务重组收益本期无等综合所致。,0
300198.SZ,20210823,20210630,预减,-97.31,-96.24,50.0,70.0,1861.35,20210823,预计:净利润50-70,报告期内，公司按照年度经营计划有序推进各项工作，经营情况总体稳定，归属于上市公司股东的净利润比上年同期同向下降主要系营业收入对比上年同期有所下降，其中：管材板块、基建板块业绩对比上年同期上升，贸易板块受市场环境及人员变动的影响致销售业绩对比上年同期下降较大；另由于上年同期收到黄石新港开发有限公司管材资金占用利息收入730.77万元及确认部分债务重组收益本期无等综合所致。,1
000806.SZ,20210819,20210630,续亏,-4000.2091,-3385.1777,-20000.0,-17000.0,-487.78,20210715,预计净利润-20000~-17000万,"公司于2021年8月16日在巨潮资讯网（http://www.cninfo.com.cn）披露了《关于诉讼进展的公告》，根据公告披露内容：“公司根据一审判决书已于2020年度相应计提了‘预计负债’10,000万元，而在本案二审判决生效后，公司预计2021年度相应调增‘预计负债’10,000万元，减少利润10,000万元”；公司根据上述事项期后新进展对公司可能承担的赔偿责任之预计负债进行了进一步的补充计提，确认调增“预计负债”10,000万元，导致公司报告期亏损金额比前次业绩预告大幅增加。",0
000806.SZ,20210819,20210630,续亏,-4000.2091,-3385.1777,-20000.0,-17000.0,-487.78,20210715,预计:净利润-20000--17000,"公司于2021年8月16日在巨潮资讯网（http://www.cninfo.com.cn）披露了《关于诉讼进展的公告》，根据公告披露内容：“公司根据一审判决书已于2020年度相应计提了‘预计负债’10,000万元，而在本案二审判决生效后，公司预计2021年度相应调增‘预计负债’10,000万元，减少利润10,000万元”；公司根据上述事项期后新进展对公司可能承担的赔偿责任之预计负债进行了进一步的补充计提，确认调增“预计负债”10,000万元，导致公司报告期亏损金额比前次业绩预告大幅增加。",1
