ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688455.SH,20220728,20220331,续亏,-86.46,-53.55,-1700.0,-1400.0,,20220728,预计:净利润-1700--1400,,1
688455.SH,20220728,20220331,续亏,-86.46,-53.55,-1700.0,-1400.0,,20220728,预计净利润-1700~-1400万,,0
688114.SH,20220727,20220331,略增,5.56,28.71,31000.0,37800.0,,20220727,预计:净利润31000-37800,,1
688114.SH,20220727,20220331,略增,5.56,28.71,31000.0,37800.0,,20220727,预计净利润31000-37800万,,0
688432.SH,20220621,20220331,扭亏,198.5731,208.9491,5866.0,6483.0,-5950.54,20220621,预计净利润5866-6483万,,0
688432.SH,20220621,20220331,扭亏,198.5731,208.9491,5866.0,6483.0,-5950.54,20220621,预计:净利润5866-6483,,1
688249.SH,20220614,20220331,扭亏,2727.0875,2861.8099,127474.0,134012.0,-4852.31,20220614,预计净利润127474-134012万,公司总体经营情况良好，经营模式未发生重大变化；公司客户结构稳定，主要供应商合作情况良好，不存在重大不利变化；公司所处晶圆代工行业及市场发展情况较好，未出现重大不利变化。,0
688249.SH,20220614,20220331,扭亏,2727.0875,2861.8099,127474.0,134012.0,-4852.31,20220614,预计:净利润127474-134012,公司总体经营情况良好，经营模式未发生重大变化；公司客户结构稳定，主要供应商合作情况良好，不存在重大不利变化；公司所处晶圆代工行业及市场发展情况较好，未出现重大不利变化。,1
688253.SH,20220601,20220331,预减,-67.98,-58.23,2300.0,3000.0,6908.8526,20220225,预计:净利润2300-3000,,1
688253.SH,20220601,20220331,预减,-67.98,-58.23,2300.0,3000.0,6908.8526,20220225,预计净利润2300-3000万,,0
688332.SH,20220527,20220331,略减,-12.14,-9.76,4495.0,4617.0,4780.3612,20220527,预计:净利润4495-4617,,1
688332.SH,20220527,20220331,略减,-12.14,-9.76,4495.0,4617.0,4780.3612,20220527,预计净利润4495-4617万,,0
430564.BJ,20220526,20220331,预增,74.14,122.9,250.0,320.0,143.56,20220526,预计净利润250-320万,,0
430564.BJ,20220526,20220331,预增,74.14,122.9,250.0,320.0,143.56,20220526,预计:净利润250-320,,1
688291.SH,20220518,20220331,续盈,-13.42,12.56,1000.0,1300.0,1108.85,20220518,预计:净利润1000-1300,公司所处行业未发生重大不利变化，公司经营状况正常，公司董事、监事、高级管理人员、核心技术人员未发生重大不利变化。,1
688291.SH,20220518,20220331,续盈,-13.42,12.56,1000.0,1300.0,,20220518,预计净利润1000-1300万,公司所处行业未发生重大不利变化，公司经营状况正常，公司董事、监事、高级管理人员、核心技术人员未发生重大不利变化。,0
688322.SH,20220517,20220331,续亏,-57.76,-30.72,-7000.0,-5800.0,-4437.05,20220517,预计:净利润-7000--5800,,1
688322.SH,20220517,20220331,续亏,-57.76,-30.72,-7000.0,-5800.0,-4437.05,20220517,预计净利润-7000~-5800万,,0
688420.SH,20220429,20220331,续亏,81.96,81.96,-129.0,-129.0,,20220429,预计净利润-129万,,0
301257.SZ,20220429,20220331,略增,12.5,32.96,1100.0,1300.0,977.7546,20220429,预计:净利润1100-1300,公司2022年1-3月预计经营业绩较去年同期增长的主要原因系：（1）与去年同期相比，2021年以来国内新冠肺炎疫情对公司业务开展的影响逐步消除或减弱，公司经营业绩相对恢复；（2）随着公司业务的不断拓展与发展，公司2021年12月末存量合同金额同比增长较多。,1
