ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688573.SH,20230511,20230331,续亏,17.77,17.77,-1250.0,-1250.0,-1520.41,20230511,预计:净利润-1250,,1
688573.SH,20230511,20230331,续亏,17.77,17.77,-1250.0,-1250.0,-1520.41,20230511,预计:净利润-1250,,0
001282.SZ,20230428,20230331,续盈,-6.71,10.78,1600.0,1900.0,1715.1,20230428,预计:净利润1600-1900,,1
301305.SZ,20230428,20230331,略减,-24.79,-24.79,4300.0,4300.0,5717.66,20230428,预计:净利润4300,2023年1-3月公司预计经营业绩同比下降，主要系：（a）中山生态环境园项目已于2022年底建设完工，2023年1-3月BOT新项目尚未开建，故未有BOT工程建设收入；（b）因去年同期生物柴油市场销售价格处于较高位，2023年1-3月生物柴油销售价格有所回落，较去年同期降幅约13.55%，导致生物柴油业务的毛利率降低。上述原因属于暂时及偶发性的，从全年来看，随着大型项目继续稳定运营、BOT新项目陆续开建、新建项目投入运营，以及生物柴油市场需求仍然旺盛等，公司预计2023年度整体经营业绩稳健向好。,1
301399.SZ,20230428,20230331,续盈,-2.38,16.72,1380.0,1650.0,1413.64,20230428,预计:净利润1380-1650,公司所属行业发展态势良好，且公司在手订单充足，有效保证了公司经营业绩的持续快速发展。,0
001282.SZ,20230428,20230331,续盈,-6.71,10.78,1600.0,1900.0,1715.1,20230428,预计:净利润1600-1900,,0
301305.SZ,20230428,20230331,略减,-24.79,-24.79,4300.0,4300.0,5717.66,20230428,预计:净利润4300,2023年1-3月公司预计经营业绩同比下降，主要系：（a）中山生态环境园项目已于2022年底建设完工，2023年1-3月BOT新项目尚未开建，故未有BOT工程建设收入；（b）因去年同期生物柴油市场销售价格处于较高位，2023年1-3月生物柴油销售价格有所回落，较去年同期降幅约13.55%，导致生物柴油业务的毛利率降低。上述原因属于暂时及偶发性的，从全年来看，随着大型项目继续稳定运营、BOT新项目陆续开建、新建项目投入运营，以及生物柴油市场需求仍然旺盛等，公司预计2023年度整体经营业绩稳健向好。,0
301399.SZ,20230428,20230331,续盈,-2.38,16.72,1380.0,1650.0,1413.64,20230428,预计:净利润1380-1650,公司所属行业发展态势良好，且公司在手订单充足，有效保证了公司经营业绩的持续快速发展。,1
001324.SZ,20230427,20230331,扭亏,900.0,1100.0,970.0,1212.0,-140.3338,20230427,预计:净利润970-1212,公司2023年1-3月营业收入较上年同期预计增长的主要原因为公司2023年1-3月待执行的建筑装饰产品项目规模较大，预计贡献收入较多。公司2023年1-3月归属于母公司所有者净利润较上年同期增长的主要原因为2022年1-3月受国际局势等影响，公司主要原材料铝材价格出现较大幅度上涨，公司当期执行的项目出现负毛利的情况，导致当期归属于母公司所有者的净利润为-121.19万元，截至2022年末负毛利项目已基本执行完毕，公司2023年1-3月经营情况同比出现明显好转。,0
301337.SZ,20230427,20230331,略增,32.73,48.92,410.0,460.0,308.9113,20230427,预计:净利润410-460,,0
688581.SH,20230427,20230331,略增,7.14,17.86,3000.0,3300.0,2746.4508,20230328,预计:净利润3000-3300,,1
301337.SZ,20230427,20230331,略增,32.73,48.92,410.0,460.0,308.9113,20230427,预计:净利润410-460,,1
001324.SZ,20230427,20230331,扭亏,900.0,1100.0,970.0,1212.0,-140.3338,20230427,预计:净利润970-1212,公司2023年1-3月营业收入较上年同期预计增长的主要原因为公司2023年1-3月待执行的建筑装饰产品项目规模较大，预计贡献收入较多。公司2023年1-3月归属于母公司所有者净利润较上年同期增长的主要原因为2022年1-3月受国际局势等影响，公司主要原材料铝材价格出现较大幅度上涨，公司当期执行的项目出现负毛利的情况，导致当期归属于母公司所有者的净利润为-121.19万元，截至2022年末负毛利项目已基本执行完毕，公司2023年1-3月经营情况同比出现明显好转。,1
688695.SH,20230427,20230331,不确定,72.89,127.11,-150.0,150.0,-553.21,20230427,预计:净利润-150-150,,1
688581.SH,20230427,20230331,略增,7.14,17.86,3000.0,3300.0,2746.4508,20230328,预计:净利润3000-3300,,0
001324.SZ,20230427,20230331,预增,900.0,1100.0,970.0,1212.0,,20230427,预计净利润970-1212万,公司2023年1-3月营业收入较上年同期预计增长的主要原因为公司2023年1-3月待执行的建筑装饰产品项目规模较大，预计贡献收入较多。公司2023年1-3月归属于母公司所有者净利润较上年同期增长的主要原因为2022年1-3月受国际局势等影响，公司主要原材料铝材价格出现较大幅度上涨，公司当期执行的项目出现负毛利的情况，导致当期归属于母公司所有者的净利润为-121.19万元，截至2022年末负毛利项目已基本执行完毕，公司2023年1-3月经营情况同比出现明显好转。,0
688695.SH,20230427,20230331,不确定,72.89,127.11,-150.0,150.0,-553.21,20230427,预计:净利润-150-150,,0
603026.SH,20230425,20230331,预减,-98.58,-97.87,640.0,960.0,45014.72,20230425,预计:净利润640-960,2023年第一季度，受下游需求偏弱、产能增加等因素影响，公司产品价格同比下降幅度较大，导致公司2023年第一季度业绩预计同比下降幅度较大。,0
688543.SH,20230425,20230331,扭亏,240.4,253.17,1100.0,1200.0,-790.4876,20230425,预计:净利润1100-1200,,1
603026.SH,20230425,20230331,预减,-98.58,-97.87,640.0,960.0,45014.72,20230425,预计:净利润640-960,2023年第一季度，受下游需求偏弱、产能增加等因素影响，公司产品价格同比下降幅度较大，导致公司2023年第一季度业绩预计同比下降幅度较大。,1
603118.SH,20230425,20230331,预增,51.18,59.13,7600.0,8000.0,5027.23,20230425,预计:净利润7600-8000,1、经营层面影响。2023年第一季度，受原材料价格持续回归、高毛利产品结构性变化、公司降本增效措施效果逐步体现等因素影响，公司营业成本减少，毛利率较去年同期相比明显修复。2、财务数据影响。2023年第一季度公司信用减值损失及研发费用较去年同期减少，综合导致归属于上市公司股东的净利润增加，净利率同比提升。此外，受净利润增加及政府补助等非经常性损益减少等影响，报告期归属于上市公司股东的扣除非经常性损益的净利润较去年同期增加，盈利能力同比改善明显。,0
688543.SH,20230425,20230331,扭亏,240.4,253.17,1100.0,1200.0,-790.4876,20230425,预计:净利润1100-1200,,0
603118.SH,20230425,20230331,预增,51.18,59.13,7600.0,8000.0,5027.23,20230425,预计:净利润7600-8000,1、经营层面影响。2023年第一季度，受原材料价格持续回归、高毛利产品结构性变化、公司降本增效措施效果逐步体现等因素影响，公司营业成本减少，毛利率较去年同期相比明显修复。2、财务数据影响。2023年第一季度公司信用减值损失及研发费用较去年同期减少，综合导致归属于上市公司股东的净利润增加，净利率同比提升。此外，受净利润增加及政府补助等非经常性损益减少等影响，报告期归属于上市公司股东的扣除非经常性损益的净利润较去年同期增加，盈利能力同比改善明显。,1
688582.SH,20230424,20230331,续亏,-123.32,-123.32,-582.0,-582.0,-260.61,20230424,预计:净利润-582,"主要系①下游客户需求具有季节性，公司一季度营业收入占比较小，且上半年订单量以及营业收入小于下半年，因此一季度收入波动性相对较小；②受宏观因素影响，公司上游封装厂商的生产经营受到影响，生产效率较低，一定程度上影响了公司一季度的出货量，导致部分在手订单未能及时发货并确认收入。但截至一季度末在手订单金额超6,800.00万元，与上年同期相比增长约50%。",1
