ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
301636.SZ,20250507,20250331,略增,11.57,18.55,3200.0,3400.0,2868.09,20250507,预计:净利润3200-3400,,0
688033.SH,20250424,20250331,续亏,31.78,31.78,-8842.0,-8842.0,-12960.92,20250424,预计:净利润-8842,报告期内，公司轨道交通业务收入规模较去年同期有所提升，此外，尽管公司光伏拉晶辅材业务受光伏行业逆周期影响逐渐减弱，但行业传导至业务端尚需一定时间，报告期内该板块业务收入规模尚未回暖至周期影响前规模。报告期内公司持续推行降本增效理念，财务费用也进一步降低。受上述因素影响，公司2025年第一季度总体收入规模较去年同期有所下降，但净利润预计同比减亏。,0
301595.SZ,20250424,20250331,续盈,-9.18,10.34,1826.0,2218.0,2010.07,20250424,预计:净利润1826-2218,,0
002466.SZ,20250424,20250331,扭亏,102.1043,103.1564,8200.0,12300.0,-389678.48,20250424,预计净利润8200-12300万,1、尽管受锂产品市场波动的影响，公司2025年第一季度锂产品销售价格较上年同期下降，但得益于公司控股子公司WindfieldHoldingsPtyLtd锂矿定价周期缩短，其全资子公司TalisonLithiumPtyLtd化学级锂精矿定价机制与公司锂化工产品销售定价机制在以前年度存在的时间周期错配的影响已大幅减弱。随着国内新购锂精矿陆续入库及库存锂精矿的逐步消化，公司各生产基地生产成本中耗用的化学级锂精矿成本基本贴近最新采购价格。同时，受自产工厂爬坡及技改的积极影响，公司2025年第一季度锂化合物及衍生品的产销量实现同比增长。2、截至本业绩预告公告日，公司重要的联营公司SociedadQuímicayMineradeChileS.A.（以下简称“SQM”）尚未公告其2025年第一季度业绩报告。公司全面考虑所能获取的可靠信息，沿用一贯方式，采用彭博社预测的SQM2025年第一季度每股收益等信息为基础来计算同期公司对SQM的投资收益。鉴于SQM税务争议裁决对其净利润的影响已于2024年度确认，根据前述彭博社预测数据，SQM2025年第一季度业绩预计将同比增长，因此公司在本报告期确认的对该联营公司的投资收益较上年同期增长。,1
002466.SZ,20250424,20250331,扭亏,102.1043,103.1564,8200.0,12300.0,-389678.48,20250424,预计:净利润8200-12300,1、尽管受锂产品市场波动的影响，公司2025年第一季度锂产品销售价格较上年同期下降，但得益于公司控股子公司WindfieldHoldingsPtyLtd锂矿定价周期缩短，其全资子公司TalisonLithiumPtyLtd化学级锂精矿定价机制与公司锂化工产品销售定价机制在以前年度存在的时间周期错配的影响已大幅减弱。随着国内新购锂精矿陆续入库及库存锂精矿的逐步消化，公司各生产基地生产成本中耗用的化学级锂精矿成本基本贴近最新采购价格。同时，受自产工厂爬坡及技改的积极影响，公司2025年第一季度锂化合物及衍生品的产销量实现同比增长。2、截至本业绩预告公告日，公司重要的联营公司SociedadQuímicayMineradeChileS.A.（以下简称“SQM”）尚未公告其2025年第一季度业绩报告。公司全面考虑所能获取的可靠信息，沿用一贯方式，采用彭博社预测的SQM2025年第一季度每股收益等信息为基础来计算同期公司对SQM的投资收益。鉴于SQM税务争议裁决对其净利润的影响已于2024年度确认，根据前述彭博社预测数据，SQM2025年第一季度业绩预计将同比增长，因此公司在本报告期确认的对该联营公司的投资收益较上年同期增长。,0
600582.SH,20250423,20250331,预增,106.0,109.0,142600.0,144700.0,69219.0,20250423,预计:净利润142600-144700,2025年一季度，受孙公司公开挂牌转让所属企业资产影响，业绩同比增加。,0
603202.SH,20250423,20250331,略增,1.91,6.25,23500.0,24500.0,23059.56,20250423,预计:净利润23500-24500,,0
001233.SZ,20250423,20250331,续盈,-4.5,3.37,12000.0,13000.0,12576.14,20250423,预计:净利润12000-13000,,0
001388.SZ,20250422,20250331,略增,3.08,15.77,650.0,730.0,630.58,20250422,预计:净利润650-730,2025年1-3月，公司业绩预计情况与同期相比有所提升，主要原因系受益于电力行业市场需求的不断增长，公司输电线路智能巡检系统等业务的产销规模有所增加。,0
002669.SZ,20250422,20250331,扭亏,121.78,126.62,540.0,660.0,-2479.35,20250422,预计:净利润540-660,本报告期内，公司预计经营业绩扭亏为盈，具体变动原因如下：1、公司积极推进业务订单生产交付，报告期内营收规模大幅增加，净利润同比扭亏为盈，同比上年一季度业绩显著回升。公司胶粘剂新材料板块积极把握市场机遇，产品销量增加，特别是风电叶片系列产品业务发展趋势向好，规模效应逐渐显现。2、公司各业务板块持续推进降本增效工作，全面提升经营效率。3、报告期内，公司非经常性损益金额273.77万元左右，主要为公司参股公司分红和收到的政府补助。,0
600984.SH,20250422,20250331,续亏,-2.512,-2.512,-24450.0,-24450.0,-23850.86,20250422,预计:净利润-24450,（一）主营业务影响2025年一季度，由于季节性停工和春节假期影响，以及工程建设项目新开工面积减少、项目开工率不足等因素，国内塔机租赁市场延续下游需求不足态势，设备利用率和设备租赁价格仍处于低位徘徊。以上因素导致公司一季度利润出现亏损。（二）非经营性损益的影响非经常性损益对本期业绩没有重大影响。（三）会计处理的影响会计处理对本期业绩没有重大影响。,0
002206.SZ,20250419,20250331,预增,60.6,100.75,12000.0,15000.0,7471.88,20250419,预计:净利润12000-15000,报告期内，公司各业务板块经营情况良好，随着市场信心提升与价格体系修复，工业丝产品的销售价格均有不同程度的上涨，特别是越南子公司产品销售结构进一步优化，盈利能力较上年同期得到显著提升。,0
