ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688109.SH,20260131,20251231,预增,46.13,58.83,4600.0,5000.0,3147.93,20260131,预计:净利润4600-5000,"公司预计2025年度营业收入为4.20亿元至4.50亿元，较上年基本持平；预计归属于母公司所有者的净利润为4,600.00万元到5,000.00万元，较上年实现较大幅度增长；预计经营活动产生的现金流量净额约为9,900.00万元，较上年亦有所增长。主要原因为2025年，公司继续贯彻“提质增效”、“精兵强将”经营方针，经营质量进一步提高。",1
688109.SH,20260131,20251231,预增,46.13,58.83,4600.0,5000.0,3147.93,20260131,预计:净利润4600-5000,"公司预计2025年度营业收入为4.20亿元至4.50亿元，较上年基本持平；预计归属于母公司所有者的净利润为4,600.00万元到5,000.00万元，较上年实现较大幅度增长；预计经营活动产生的现金流量净额约为9,900.00万元，较上年亦有所增长。主要原因为2025年，公司继续贯彻“提质增效”、“精兵强将”经营方针，经营质量进一步提高。",0
688109.SH,20250717,20250630,预增,231.79,302.89,2800.0,3400.0,843.9,20250717,预计:净利润2800-3400,（1）公司积极把握行业发展机遇，建筑信息化软件业务收入实现增长，收入占比提高，推动业务结构持续优化；（2）公司持续推进精兵强将人才计划，报告期内通过人员结构优化，有效控制成本，研发费用、销售费用同比均下降；（3）公司持续加强应收账款管理力度，回款效率提升，计提的应收账款减值损失同比减少。,0
688109.SH,20250121,20241231,预增,141.37,181.59,3000.0,3500.0,1242.93,20250121,预计:净利润3000-3500,"公司预计2024年度营业收入为4.40亿元至4.60亿元，较上年实现增长；预计归属于母公司所有者的净利润为3,000.00万元到3,500.00万元，较上年实现较大幅增长；预计经营活动产生的现金流量净额约为8,700.00万元，较上年明显改善。主要原因分析如下：（一）公司主营业务稳健发展，盈利能力增强：报告期内，公司主营业务发展平稳，营收同比小幅增长但收入结构持续优化，高毛利的建筑信息化软件业务收入占比继续提高，公司盈利能力进一步增强。在建筑信息化软件业务，公司通过不断升级和完善客户服务体系，提高客户满意度、增强客户黏性，在浙江省内的市场优势地位继续巩固，营收同比增长；在浙江省外，公司凭借新版算量软件拓展市场，取得较好成效。在智慧工地业务，面对行业发展变化，公司积极求新求变，把握大基建发展机遇，全力拓展智慧工地基建业务，在线性工程、能源、水利等基建细分领域取得良好进展，有效弥补房建业务下滑的不利影响。此外，公司继续推进订单质量提升工作，并不断加强应收账款管理，报告期内智慧工地业务回款同比增加。公司期末总应收账款余额对比期初实现下降，运营效率持续提升。（二）叠加费控成效明显，经营质量进一步提高：2024年，公司继续贯彻“提质增效”、“精兵强将”经营方针，均衡成本投入与产出，实施降本增效举措，优化人员和费用结构，报告期内，公司销售费用、研发费用均同比下降。",0
688109.SH,20240117,20231231,扭亏,114.283,126.7805,800.0,1500.0,-5601.08,20240117,预计:净利润800-1500,"2023年，国内经济运行整体回升向好，但经济复苏的基础尚不稳固，房建行业景气度仍未恢复，项目新开工持续下滑。面对复杂严峻的外部环境，公司在年初制定了“提质增效”、“精兵强将”经营方针，克服外部不利因素，围绕央、国企及头部施工企业开展工作，积极开拓市场、提高经营质量，同时公司持续加强成本、费用管控，强化人效提升，报告期内公司经营业绩稳中有升。报告期内，公司实现营业收入为4.3亿元到4.5亿元，较上年基本保持平稳；实现归属于母公司所有者的净利润为800万元到1,500万元，较上年实现扭亏为盈；报告期内经营性现金净流量约800万元，较上年同期明显改善。（一）主营业务发展平稳，综合毛利率回升2023年，公司主营业务整体发展平稳，收入结构发生一定调整和变化，其中建筑信息化软件业务营收同比增长，收入占比提高。智慧工地业务订单质量提升工作成效明显，毛利率得到一定改善。公司综合毛利率同比小幅提升。（二）运营管理降本增效，强化费用管控2023年，公司落实“精兵强将”人才计划，持续强化人效管理，加强任职资格体系建设，提高人岗匹配性，结合业务发展实际需要，对营销、研发人员进行一定的优化和调整，在保持公司营销、研发持续投入前提下，打造精英团队。报告期内，公司销售费用、研发费用和管理费用同比均下降。",1
688109.SH,20240117,20231231,扭亏,114.283,126.7805,800.0,1500.0,-5601.08,20240117,预计:净利润800-1500,"2023年，国内经济运行整体回升向好，但经济复苏的基础尚不稳固，房建行业景气度仍未恢复，项目新开工持续下滑。面对复杂严峻的外部环境，公司在年初制定了“提质增效”、“精兵强将”经营方针，克服外部不利因素，围绕央、国企及头部施工企业开展工作，积极开拓市场、提高经营质量，同时公司持续加强成本、费用管控，强化人效提升，报告期内公司经营业绩稳中有升。报告期内，公司实现营业收入为4.3亿元到4.5亿元，较上年基本保持平稳；实现归属于母公司所有者的净利润为800万元到1,500万元，较上年实现扭亏为盈；报告期内经营性现金净流量约800万元，较上年同期明显改善。（一）主营业务发展平稳，综合毛利率回升2023年，公司主营业务整体发展平稳，收入结构发生一定调整和变化，其中建筑信息化软件业务营收同比增长，收入占比提高。智慧工地业务订单质量提升工作成效明显，毛利率得到一定改善。公司综合毛利率同比小幅提升。（二）运营管理降本增效，强化费用管控2023年，公司落实“精兵强将”人才计划，持续强化人效管理，加强任职资格体系建设，提高人岗匹配性，结合业务发展实际需要，对营销、研发人员进行一定的优化和调整，在保持公司营销、研发持续投入前提下，打造精英团队。报告期内，公司销售费用、研发费用和管理费用同比均下降。",0
688109.SH,20230121,20221231,首亏,-203.7022,-187.748,-6500.0,-5500.0,6267.95,20230121,预计:净利润-6500--5500,（一）收入下降：主要系受国内新冠疫情反复影响，以及宏观经济环境与建筑行业景气度不理想等因素综合影响，致使报告期内营业收入未实现预期增长，出现同比下降：（1）建筑业受影响明显，客户谨慎开支，项目投资放缓，同时部分施工项目停工、拟建设项目执行延期等，对公司造成需求延后或需求减少的不利影响；（2）公司在重点区域的业务开拓受到一定制约，诸如客户沟通、市场推广计划等营销活动开展困难；（3）报告期内，公司围绕主营业务拟推出的新产品以及传统产品的深度迭代，或尚处于研发投入阶段，或处于功能验证阶段，或已得到客户初步认可，收入贡献暂未能在当期充分体现。（二）费用增加：1.研发投入。本报告期公司研发战略规划逐步落实，在企业级数智施工平台研发、AI等创新产品线丰富、基础平台软件搭建的投入较大的同时，也持续在传统产品的深度迭代等方面进行投入：（1）为落实公司战略发展规划，提高公司产品优势，公司持续加强研发队伍建设，扩充研发团队以满足研发需求；同时，为提升公司产品技术的竞争力、加速研发成果转化，根据项目需要，公司新增了一批薪资较高的高层次研发人员；并且，为提高研发团队稳定性，综合考虑行业涨薪水平，报告期内公司上调了研发人员薪酬；（2）为增强公司未来产品核心底层技术壁垒，增强核心竞争力，公司持续加大对BIM三维基础图形平台、APaaS平台、数智企业中台等核心底层研发项目的研发力度，研发直接投入相应增加。2.市场布局与营销团队搭建。考虑中长期战略规划，公司已根据既定市场战略完成营销团队组建，营销网络布局落地，逐步形成了相对完整的营销体系布局，为公司规模化销售奠定了坚实基础。相比去年同期，销售职工薪酬以及人员相关费用等销售费用增幅较大。综上，受宏观经济与国内疫情等的影响、销售团队的产值规模效应尚未完全发挥、新产品及基础研发仍在持续投入，各因素综合导致费用增加的同时收入暂未充分释放，致报告期利润同比下滑，出现亏损。,1
688109.SH,20230121,20221231,首亏,-203.7022,-187.748,-6500.0,-5500.0,6267.95,20230121,预计净利润-6500~-5500万,（一）收入下降：主要系受国内新冠疫情反复影响，以及宏观经济环境与建筑行业景气度不理想等因素综合影响，致使报告期内营业收入未实现预期增长，出现同比下降：（1）建筑业受影响明显，客户谨慎开支，项目投资放缓，同时部分施工项目停工、拟建设项目执行延期等，对公司造成需求延后或需求减少的不利影响；（2）公司在重点区域的业务开拓受到一定制约，诸如客户沟通、市场推广计划等营销活动开展困难；（3）报告期内，公司围绕主营业务拟推出的新产品以及传统产品的深度迭代，或尚处于研发投入阶段，或处于功能验证阶段，或已得到客户初步认可，收入贡献暂未能在当期充分体现。（二）费用增加：1.研发投入。本报告期公司研发战略规划逐步落实，在企业级数智施工平台研发、AI等创新产品线丰富、基础平台软件搭建的投入较大的同时，也持续在传统产品的深度迭代等方面进行投入：（1）为落实公司战略发展规划，提高公司产品优势，公司持续加强研发队伍建设，扩充研发团队以满足研发需求；同时，为提升公司产品技术的竞争力、加速研发成果转化，根据项目需要，公司新增了一批薪资较高的高层次研发人员；并且，为提高研发团队稳定性，综合考虑行业涨薪水平，报告期内公司上调了研发人员薪酬；（2）为增强公司未来产品核心底层技术壁垒，增强核心竞争力，公司持续加大对BIM三维基础图形平台、APaaS平台、数智企业中台等核心底层研发项目的研发力度，研发直接投入相应增加。2.市场布局与营销团队搭建。考虑中长期战略规划，公司已根据既定市场战略完成营销团队组建，营销网络布局落地，逐步形成了相对完整的营销体系布局，为公司规模化销售奠定了坚实基础。相比去年同期，销售职工薪酬以及人员相关费用等销售费用增幅较大。综上，受宏观经济与国内疫情等的影响、销售团队的产值规模效应尚未完全发挥、新产品及基础研发仍在持续投入，各因素综合导致费用增加的同时收入暂未充分释放，致报告期利润同比下滑，出现亏损。,0
688109.SH,20210310,20210331,预增,321.65,513.31,1100.0,1600.0,284.9398,20210310,预计:净利润1100-1600,,1
688109.SH,20201202,20201231,略增,24.93,40.55,8000.0,9000.0,7429.41,20201202,预计净利润8000-9000万,,0
