ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
603718.SH,20260131,20251231,预减,-93.574,-90.6531,1100.0,1600.0,17118.0296,20260131,预计:净利润1100-1600,"1、2024年公司因出售WuXiVaccines（Cayman）Inc.（开曼药明海德有限公司）30%非控股股权实现的投资收益超过10,000万元，导致公司上年同期的非经常损益大幅增加，形成了较高的对比基数。同时，公司全资子公司上海捷门生物技术有限公司（以下简称“捷门生物”）受IVD行业集采、DRG（疾病诊断相关分组）/DIP（病种分值付费）政策的影响，业绩出现下滑，存在商誉减值风险，公司将对收购捷门生物产生的商誉进行减值测试，并基于测试结果计提相应的商誉减值准备。2、公司控股子公司陕西瑞盛生物科技有限公司从2025年二季度开始，受国家政策影响导致行业竞争者增加引发的“价格战”影响显现及原相关税收优惠政策执行收紧落实导致其业绩出现明显下滑，原收购时所依据的股东全部权益价值已无法真实反映其估值，因此公司与交易对手方美伦管理有限公司（以下简称“美伦公司”）签订补充协议，根据新的评估报告调整对价，由9.35亿元调整为53,570万元，美伦公司按补充协议约定返还交易差价39,930万元。公司原认为可按《企业会计准则》相关规定直接冲减该项长期投资的初始投资成本39,930万元，并相应调减商誉39,930万元。然而，根据进一步对《企业会计准则》等相关规定的研究，基于谨慎性原则，公司本次业绩按将美伦公司返还的交易差价计入营业外收入，同时相应计提商誉减值准备约39,930万元的会计处理方式进行预测。由于营业外收入增加的利润属于非经常性损益，故对公司利润总额和归属于母公司股东的净利润没有实质性影响，但使得扣非净利润为负值，从而触发实施退市风险警示的情形。但该扣非净利润为负值的情况系因会计处理形成的阶段性账面亏损，实质上降低了公司未来的商誉减值风险。",1
603718.SH,20260131,20251231,预减,-93.574,-90.6531,1100.0,1600.0,17118.0296,20260131,预计:净利润1100-1600,"1、2024年公司因出售WuXiVaccines（Cayman）Inc.（开曼药明海德有限公司）30%非控股股权实现的投资收益超过10,000万元，导致公司上年同期的非经常损益大幅增加，形成了较高的对比基数。同时，公司全资子公司上海捷门生物技术有限公司（以下简称“捷门生物”）受IVD行业集采、DRG（疾病诊断相关分组）/DIP（病种分值付费）政策的影响，业绩出现下滑，存在商誉减值风险，公司将对收购捷门生物产生的商誉进行减值测试，并基于测试结果计提相应的商誉减值准备。2、公司控股子公司陕西瑞盛生物科技有限公司从2025年二季度开始，受国家政策影响导致行业竞争者增加引发的“价格战”影响显现及原相关税收优惠政策执行收紧落实导致其业绩出现明显下滑，原收购时所依据的股东全部权益价值已无法真实反映其估值，因此公司与交易对手方美伦管理有限公司（以下简称“美伦公司”）签订补充协议，根据新的评估报告调整对价，由9.35亿元调整为53,570万元，美伦公司按补充协议约定返还交易差价39,930万元。公司原认为可按《企业会计准则》相关规定直接冲减该项长期投资的初始投资成本39,930万元，并相应调减商誉39,930万元。然而，根据进一步对《企业会计准则》等相关规定的研究，基于谨慎性原则，公司本次业绩按将美伦公司返还的交易差价计入营业外收入，同时相应计提商誉减值准备约39,930万元的会计处理方式进行预测。由于营业外收入增加的利润属于非经常性损益，故对公司利润总额和归属于母公司股东的净利润没有实质性影响，但使得扣非净利润为负值，从而触发实施退市风险警示的情形。但该扣非净利润为负值的情况系因会计处理形成的阶段性账面亏损，实质上降低了公司未来的商誉减值风险。",0
603718.SH,20250124,20241231,预增,154.49,186.3,16000.0,18000.0,6287.0203,20250124,预计:净利润16000-18000,"2024年度公司主要实施了以下重大资产重组项目：（一）2024年10月完成了对陕西瑞盛生物科技有限公司（以下简称“瑞盛生物”）55%的股权的收购；（二）2024年10月完成了对WuXiVaccines（Cayman）Inc.（以下简称“药明海德”）30%非控股股权出售；因出售药明海德非控股股权实现投资收益超过10,000万元，导致公司非经常损益大幅增加；另外通过实现对瑞盛生物的控股及合并财务报表，使得公司2024年第四季度的日常经营业绩大幅度的提升，故公司2024年度归属于上市公司股东的净利润增长幅度较大。但由于2023年度公司实施了股权激励，依据《企业会计准则》有关规定，公司于2024年度相应计提了股权激励费用，同时由于实施了前述重大资产重组，致使2024年度中介机构费用支出较大，导致公司2024年度归属于上市公司股东扣除非经常性损益的净利润与2023年度相比预计有所下降。若剔除本年度股权激励费用和重大资产重组所增加中介机构等费用的影响，预计2024年度归属于上市公司股东扣除非经常性损益的净利润与2023年度相比有所增长。",0
603718.SH,20240710,20240630,预减,-85.32,-78.59,1200.0,1750.0,8173.8413,20240710,预计:净利润1200-1750,"2023年上半年，公司完成了对全资子公司山东海利生物制品有限公司和上海彩音生物科技有公司100%股权的出售以及全资子公司上海牧海生物科技有限公司的清算注销工作，实现了超过5,500万元的投资收益，导致公司上年度同期的非经常性损益大幅增加，形成了较高的对比基数。同时，由于2023年公司实施了股权激励，根据企业会计准则有关规定，在本报告期也计提了相应的股权激励费用，对公司业绩在账面上造成了负面影响。综合上述因素，导致公司2024年上半年业绩相比去年同期的下降幅度超过50%。公司投资参股的WuXiVaccines(Cayman)Inc.（持股比例30%）2024年半年度的财务汇总尚未结束，故相关对外投资的损益尚不能完全确定。",1
603718.SH,20240710,20240630,预减,-85.32,-78.59,1200.0,1750.0,8173.8413,20240710,预计:净利润1200-1750,"2023年上半年，公司完成了对全资子公司山东海利生物制品有限公司和上海彩音生物科技有公司100%股权的出售以及全资子公司上海牧海生物科技有限公司的清算注销工作，实现了超过5,500万元的投资收益，导致公司上年度同期的非经常性损益大幅增加，形成了较高的对比基数。同时，由于2023年公司实施了股权激励，根据企业会计准则有关规定，在本报告期也计提了相应的股权激励费用，对公司业绩在账面上造成了负面影响。综合上述因素，导致公司2024年上半年业绩相比去年同期的下降幅度超过50%。公司投资参股的WuXiVaccines(Cayman)Inc.（持股比例30%）2024年半年度的财务汇总尚未结束，故相关对外投资的损益尚不能完全确定。",0
603718.SH,20230119,20221231,预增,115.39,158.09,11600.0,13900.0,5385.6681,20230119,预计:净利润11600-13900,"2020年根据上海市奉贤区建设“东方美谷”、美化金海公路主干道的规划，公司位于上海市奉贤区金海公路6720号、6670号（即上海市奉贤区金海街道16单位16-01地块）上的土地、房产及设施附属物等被列入政府征收范围，公司与上海市奉贤区金海街道办事处（征收方）、上海市奉贤区第一房屋征收服务事务所有限公司（征收实施单位）签署了《上海市奉贤区金海街道16单元16-01地块国有土地上非居住房屋征收补偿协议》，征收补偿款合计人民币397,431,625元。截至2022年5月，公司已经收到上述全部征收补偿款，并于2022年年内完成了所有的搬迁工作，除部分补偿款由于土壤检测未能完成等情况而尚未进行会计处理外，公司已按照《企业会计准则》和土地收储有关政策的相关规定对剩余的补偿款进行了相应的会计处理，形成了超过亿元的营业外收入，使得非经常损益大幅增加，从而导致了公司归属于上市公司股东的净利润较大幅度的增加。",1
603718.SH,20230119,20221231,预增,115.39,158.09,11600.0,13900.0,5385.6681,20230119,预计净利润11600-13900万,"2020年根据上海市奉贤区建设“东方美谷”、美化金海公路主干道的规划，公司位于上海市奉贤区金海公路6720号、6670号（即上海市奉贤区金海街道16单位16-01地块）上的土地、房产及设施附属物等被列入政府征收范围，公司与上海市奉贤区金海街道办事处（征收方）、上海市奉贤区第一房屋征收服务事务所有限公司（征收实施单位）签署了《上海市奉贤区金海街道16单元16-01地块国有土地上非居住房屋征收补偿协议》，征收补偿款合计人民币397,431,625元。截至2022年5月，公司已经收到上述全部征收补偿款，并于2022年年内完成了所有的搬迁工作，除部分补偿款由于土壤检测未能完成等情况而尚未进行会计处理外，公司已按照《企业会计准则》和土地收储有关政策的相关规定对剩余的补偿款进行了相应的会计处理，形成了超过亿元的营业外收入，使得非经常损益大幅增加，从而导致了公司归属于上市公司股东的净利润较大幅度的增加。",0
603718.SH,20220129,20211231,预增,493.73,605.75,5300.0,6300.0,892.6612,20211030,预计:净利润5300-6300,2020年由于受新冠肺炎疫情、非洲猪瘟疫情的双重影响以及子公司停产的影响，公司总体业务下滑，整体业绩处于较低水平，但疫情对公司业务的长期发展不会造成重大影响。非洲猪瘟疫情使养殖户主动提高了对防疫的重视程度，带动了整体对疫苗使用的需求，因此2021年随着相关疫情的缓解，公司各项业务逐步恢复。2021年营业收入相比去年同期增长约34%，尤其是因停产改造亏损严重的控股子公司杨凌金海生物技术有限公司在恢复生产后，2021年销售迅速恢复，收入增长超过170%，亏损额大幅减少，使得公司总体业绩实现了较大幅度的增长，公司主营业务呈现出健康发展的势头。,1
603718.SH,20220129,20211231,预增,493.73,605.75,5300.0,6300.0,892.6612,20211030,预计净利润5300-6300万,2020年由于受新冠肺炎疫情、非洲猪瘟疫情的双重影响以及子公司停产的影响，公司总体业务下滑，整体业绩处于较低水平，但疫情对公司业务的长期发展不会造成重大影响。非洲猪瘟疫情使养殖户主动提高了对防疫的重视程度，带动了整体对疫苗使用的需求，因此2021年随着相关疫情的缓解，公司各项业务逐步恢复。2021年营业收入相比去年同期增长约34%，尤其是因停产改造亏损严重的控股子公司杨凌金海生物技术有限公司在恢复生产后，2021年销售迅速恢复，收入增长超过170%，亏损额大幅减少，使得公司总体业绩实现了较大幅度的增长，公司主营业务呈现出健康发展的势头。,0
603718.SH,20211030,20211231,略增,,,,,892.6612,20211030,略增,,1
603718.SH,20210713,20210630,预增,1371.5,1544.61,2550.0,2850.0,173.2929,20210424,预计:净利润2550-2850,"2020年上半年受新冠肺炎疫情和非洲猪瘟疫情的双重影响，公司总体业绩下滑，控股子公司杨凌金海自2020年4月起停产改造，亏损严重导致2020年半年度公司合并报表实现的归属于上市公司股东的净利润仅为1,732,929.12元。而2021年随着相关疫情的缓解和杨凌金海的复产复销，公司在2021年一季度已经实现的归属于上市公司股东的净利润为1,344.57万元，相比2020年半年度累计净利润增幅已经达到675.89%，因此在排除新冠疫情或非洲猪瘟疫情蔓延加剧等不可控因素外，2021年半年度累计实现的归属于上市公司股东的净利润相比去年同期将大幅增长.",1
603718.SH,20210713,20210630,预增,1371.5,1544.61,2550.0,2850.0,173.2929,20210424,预计净利润2550-2850万,"2020年上半年受新冠肺炎疫情和非洲猪瘟疫情的双重影响，公司总体业绩下滑，控股子公司杨凌金海自2020年4月起停产改造，亏损严重导致2020年半年度公司合并报表实现的归属于上市公司股东的净利润仅为1,732,929.12元。而2021年随着相关疫情的缓解和杨凌金海的复产复销，公司在2021年一季度已经实现的归属于上市公司股东的净利润为1,344.57万元，相比2020年半年度累计净利润增幅已经达到675.89%，因此在排除新冠疫情或非洲猪瘟疫情蔓延加剧等不可控因素外，2021年半年度累计实现的归属于上市公司股东的净利润相比去年同期将大幅增长.",0
603718.SH,20210424,20210630,预增,,,,,173.2929,20210424,预增,"2020年上半年受新冠肺炎疫情和非洲猪瘟疫情的双重影响，公司总体业绩下滑，控股子公司杨凌金海自2020年4月起停产改造，亏损严重导致2020年半年度公司合并报表实现的归属于上市公司股东的净利润仅为1,732,929.12元。而2021年随着相关疫情的缓解和杨凌金海的复产复销，公司在2021年一季度已经实现的归属于上市公司股东的净利润为1,344.57万元，相比2020年半年度累计净利润增幅已经达到675.89%，因此在排除新冠疫情或非洲猪瘟疫情蔓延加剧等不可控因素外，2021年半年度累计实现的归属于上市公司股东的净利润相比去年同期将大幅增长.",1
