ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
300953.SZ,20260408,20260331,预增,277.43,318.61,27500.0,30500.0,7286.1,20260408,预计:净利润27500-30500,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，下游锂电池特别是储能电池市场需求持续快速增长带动主营业务销售收入持续增长，产能利用率显著提高、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,0
300953.SZ,20260115,20251231,预增,96.89,116.58,50000.0,55000.0,25394.91,20260115,预计:净利润50000-55000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，主营业务销售收入持续增长（初步测算2025年度营业收入预计为人民币93亿元～103亿元），产能利用率显著提高、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,0
300953.SZ,20251011,20250930,预增,132.0,143.6,40000.0,42000.0,17241.29,20251011,预计:净利润40000-42000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，主营业务销售收入较快速度增长、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,1
300953.SZ,20251011,20250930,预增,132.0,143.6,40000.0,42000.0,17241.29,20251011,预计:净利润40000-42000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，主营业务销售收入较快速度增长、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,0
300953.SZ,20250715,20250630,预增,40.45,60.95,18500.0,21200.0,13172.0,20250715,预计:净利润18500-21200,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，销售订单持续增长，同时公司加大技术研发与创新，提升生产自动化水平，并通过降本增效，促进公司整体经济效益提升。,0
300953.SZ,20250414,20250331,略增,31.54,42.97,6900.0,7500.0,5245.72,20250414,预计:净利润6900-7500,报告期内，归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期上升的主要原因为：1、公司经营计划有序开展，销售订单持续增长。2、公司加大技术研发与创新，提升生产自动化水平，通过降本增效促进公司整体经济效益提升。3、报告期内，预计非经常性损益对当期净利润的影响约为760万元。,0
300953.SZ,20250120,20241231,预增,414.39,554.68,22000.0,28000.0,4276.88,20250120,预计:净利润22000-28000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期上升的主要原因为：报告期内，公司经营计划有序开展，销售订单持续增长，同时公司加大技术研发与创新，提升生产自动化水平，并通过降本增效，促进公司整体经济效益提升。,0
300953.SZ,20240718,20240630,预增,242.86,328.58,12000.0,15000.0,3499.96,20240718,预计:净利润12000-15000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期上升的主要原因为：报告期内，公司经营计划有序开展，销售订单持续增长，同时公司加大技术研发与创新，提升生产自动化水平，并通过降本增效，促进公司整体经济效益提升。,1
300953.SZ,20240718,20240630,预增,242.86,328.58,12000.0,15000.0,3499.96,20240718,预计:净利润12000-15000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期上升的主要原因为：报告期内，公司经营计划有序开展，销售订单持续增长，同时公司加大技术研发与创新，提升生产自动化水平，并通过降本增效，促进公司整体经济效益提升。,0
300953.SZ,20240130,20231231,预减,-62.37,-46.93,3900.0,5500.0,10364.04,20240130,预计:净利润3900-5500,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期下降的主要原因为：1、报告期内，面对市场日益激烈的竞争，为保持公司核心竞争力，公司持续加大研发投入，研发费用同比增长较大。2、报告期内，公司子公司数量增加、员工人数增加，工资薪酬支出增加，管理费用同比增长较大。3、报告期内，公司各生产基地及相关设备投入使用后，折旧费用同比上年增长较大。4、报告期内，公司进行了产能扩张和技术改造，向金融机构借款导致利息支出同比增加；并且2023年10月公司向不特定对象发行可转换公司债券共计募集资金11.95亿元，计提利息导致财务费用增加。5、报告期内，预计非经常性损益金额约为3800万元，主要为相关政府补贴。,1
