ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
600935.SH,20260120,20251231,续亏,58.0185,66.1816,-18000.0,-14500.0,-42876.02,20260120,预计:净利润-18000--14500,2025年，公司业绩较2024年同期亏损大幅收窄，主要得益于公司降本增效举措持续发力和烧碱产品盈利能力的稳定。一方面公司加大降本增效工作推进力度，技改项目陆续投运，生产指标不断向好；另一方面主要原材料采购价格下降，推动PVC、烧碱等主要产品的生产成本降低。公司2025年业绩仍然亏损的主要原因为：PVC产品盈利表现仍较弱，PVC盈利承压主要是受下游市场需求持续低迷、行业产能居高不下等因素影响，导致产品价格持续走低。,0
600935.SH,20250715,20250630,续亏,8.2616,21.3671,-14000.0,-12000.0,-15260.79,20250715,预计:净利润-14000--12000,报告期内，公司主要业务所处氯碱化工行业受宏观经济环境及下游市场需求减弱等因素影响，主导产品PVC市场销售价格同比显著下降，导致公司盈利能力减弱，出现亏损。,0
600935.SH,20250124,20241231,首亏,-1624.5974,-1359.45,-46000.0,-38000.0,3017.19,20250124,预计:净利润-46000--38000,1、经营亏损2024年度，氯碱行业市场竞争进一步加剧，下游市场需求低迷，产品价格持续处于低位，盈利水平进一步下滑。2、计提减值准备依据《企业会计准则》及公司会计政策相关规定，基于谨慎性原则，公司对截至2024年末各类资产进行了全面检查和减值测试。经资产减值测试，公司认为部分资产存在一定的减值迹象，对可能发生资产减值的资产计提了相应的减值准备。,0
600935.SH,20240710,20240630,续亏,-228.1109,-187.097,-16000.0,-14000.0,-4876.4,20240710,预计:净利润-16000--14000,受宏观经济等外部环境因素影响，公司主营氯碱业务下游市场需求持续低迷，公司主要产品销售价格下滑，产品毛利率大幅下滑。面对当前复杂的市场环境，公司将继续深挖内潜，落实好降本增效各项举措，强化生产过程管控，聚焦企业价值创造和技术进步，不断拓展优质市场，稳定公司经营基本盘。同时，在“深耕主业”的基础上，发挥自身资源优势补链强链延链，不断开拓战新产业，在高端化工新材料、精细化学品方面谋求突破，推进公司“二次创业”转型发展。,1
600935.SH,20240710,20240630,续亏,-228.1109,-187.097,-16000.0,-14000.0,-4876.4,20240710,预计:净利润-16000--14000,受宏观经济等外部环境因素影响，公司主营氯碱业务下游市场需求持续低迷，公司主要产品销售价格下滑，产品毛利率大幅下滑。面对当前复杂的市场环境，公司将继续深挖内潜，落实好降本增效各项举措，强化生产过程管控，聚焦企业价值创造和技术进步，不断拓展优质市场，稳定公司经营基本盘。同时，在“深耕主业”的基础上，发挥自身资源优势补链强链延链，不断开拓战新产业，在高端化工新材料、精细化学品方面谋求突破，推进公司“二次创业”转型发展。,0
600935.SH,20240131,20231231,预减,-93.84,-91.0,2600.0,3800.0,42211.65,20240131,预计:净利润2600-3800,主营业务影响。2023年，受市场需求低迷，导致下游需求整体偏弱等因素影响，公司聚氯乙烯、烧碱、水泥等产品价格同比下降幅度较大。,1
600935.SH,20240131,20231231,预减,-93.84,-91.0,2600.0,3800.0,42211.65,20240131,预计:净利润2600-3800,主营业务影响。2023年，受市场需求低迷，导致下游需求整体偏弱等因素影响，公司聚氯乙烯、烧碱、水泥等产品价格同比下降幅度较大。,0
600935.SH,20230715,20230630,首亏,-112.8277,-108.7115,-5717.0,-3883.0,44569.82,20230715,预计:净利润-5717--3883,本期业绩预亏的主要原因2023年上半年，受市场需求低迷，导致下游需求整体偏弱等因素影响，公司聚氯乙烯、烧碱、水泥等产品价格同比下降幅度较大。,1
600935.SH,20230715,20230630,首亏,-112.8277,-108.7115,-5717.0,-3883.0,44569.82,20230715,预计:净利润-5717--3883,本期业绩预亏的主要原因2023年上半年，受市场需求低迷，导致下游需求整体偏弱等因素影响，公司聚氯乙烯、烧碱、水泥等产品价格同比下降幅度较大。,0
600935.SH,20211109,20211231,略增,20.46,47.23,73903.0,90325.0,61349.4823,20211109,预计:净利润73903-90325,,1
600935.SH,20211109,20211231,略增,20.46,47.23,73903.0,90325.0,61349.4823,20211109,预计净利润73903-90325万,,0
