ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
603619.SH,20240130,20231231,预增,56.14,65.9,80000.0,85000.0,51236.47,20240130,预计:净利润80000-85000,"2023年,公司围绕温宿区块以落实储量规模和滚动建产为目标,积极发挥一体化优势,通过加大勘探与重点评价相结合,实现了新层系新领域的多点突破,基本探明了柯柯牙油田F1断裂带上盘油气储量.同时,通过加大水平井实施力度,积极开展储层改造措施,加强油井生产管理,温宿油田在原油累产突破100万吨的基础上再攀新台阶,2023年全年原油产量再创新高.公司温宿项目2023年实现原油产量58.08万吨,比去年同期增加14.68万吨,同比增长33.82%,继续保持强劲增长态势.主要系公司2023年第四季度完成TENGEOil&Gas(哈萨克斯坦坚戈油田持有主体,以下简称“TOG公司”)收购手续,TOG公司纳入公司合并报表范围.按照企业会计准则相关规定要求,同一控制下企业合并需重述合并日之前的合并报表.公司对2023年11月30日之前TOG公司与Petro PetroleumandNaturalGasServicesLLP(系公司全资子公司,以下简称“PETRO公司”)之间发生的交易业务进行了抵销处理.公司同一控制下企业合并产生的非经常性损益,由两部分构成,一是TOG公司期初至合并日的当期归属于上市公司股东的净利润的增加;二是PETRO公司为TOG公司提供的钻井工程服务当期归属于上市公司股东的净利润的减少;上述两部分合计减少当期归属于上市公司股东的净利润6,901.89万元.",1
603619.SH,20240130,20231231,预增,56.14,65.9,80000.0,85000.0,51236.47,20240130,预计:净利润80000-85000,"2023年,公司围绕温宿区块以落实储量规模和滚动建产为目标,积极发挥一体化优势,通过加大勘探与重点评价相结合,实现了新层系新领域的多点突破,基本探明了柯柯牙油田F1断裂带上盘油气储量.同时,通过加大水平井实施力度,积极开展储层改造措施,加强油井生产管理,温宿油田在原油累产突破100万吨的基础上再攀新台阶,2023年全年原油产量再创新高.公司温宿项目2023年实现原油产量58.08万吨,比去年同期增加14.68万吨,同比增长33.82%,继续保持强劲增长态势.主要系公司2023年第四季度完成TENGEOil&Gas(哈萨克斯坦坚戈油田持有主体,以下简称“TOG公司”)收购手续,TOG公司纳入公司合并报表范围.按照企业会计准则相关规定要求,同一控制下企业合并需重述合并日之前的合并报表.公司对2023年11月30日之前TOG公司与Petro PetroleumandNaturalGasServicesLLP(系公司全资子公司,以下简称“PETRO公司”)之间发生的交易业务进行了抵销处理.公司同一控制下企业合并产生的非经常性损益,由两部分构成,一是TOG公司期初至合并日的当期归属于上市公司股东的净利润的增加;二是PETRO公司为TOG公司提供的钻井工程服务当期归属于上市公司股东的净利润的减少;上述两部分合计减少当期归属于上市公司股东的净利润6,901.89万元.",0
603619.SH,20230714,20230630,预增,102.43,111.84,43000.0,45000.0,21242.06,20230714,预计:净利润43000-45000,本期业绩预增的主要原因2023年上半年，公司围绕温宿区块以落实储量规模和滚动建产为目标，积极发挥一体化优势，加快勘探评价，开展油田稳产增产工作，做好地质研究、探井部署、储量研究及新井投产等工作；公司温宿项目2023年上半年实现原油产量27.51万吨，比去年同期增加7.72万吨，同比增长39.01%，原油销售收入继续保持增长态势。公司钻井工程板块钻机开工率较去年同期大幅提升，工程板块收入与上年同期相比实现大幅增长，同时公司严格管控成本费用，持续通过市场优化、管理优化等手段降本增效取得明显效果。,1
603619.SH,20230714,20230630,预增,102.43,111.84,43000.0,45000.0,21242.06,20230714,预计:净利润43000-45000,本期业绩预增的主要原因2023年上半年，公司围绕温宿区块以落实储量规模和滚动建产为目标，积极发挥一体化优势，加快勘探评价，开展油田稳产增产工作，做好地质研究、探井部署、储量研究及新井投产等工作；公司温宿项目2023年上半年实现原油产量27.51万吨，比去年同期增加7.72万吨，同比增长39.01%，原油销售收入继续保持增长态势。公司钻井工程板块钻机开工率较去年同期大幅提升，工程板块收入与上年同期相比实现大幅增长，同时公司严格管控成本费用，持续通过市场优化、管理优化等手段降本增效取得明显效果。,0
603619.SH,20230120,20221231,预增,655.96,731.55,50000.0,55000.0,6614.15,20230120,预计:净利润50000-55000,2022年，WTI原油均价为94.40美元/桶，较2021年上涨26.42美元/桶或38.86%；布伦特原油均价为98.60美元/桶，较2021年上涨27.79美元/桶或39.25%。公司抓住油价持续高位运行、行业回暖的大好时机，以加快温宿项目油气增储上产为突破口，持续加大投资开发力度，发挥公司一体化优势，积极做好新井投产、原油销售和新区勘探工作，温宿项目上产开发进入全面提速增效阶段。公司温宿项目2022年实现原油产量43.40万吨，比去年同期增加26.40万吨，同比增长155.29%，原油产量再创新高。,1
603619.SH,20230120,20221231,预增,655.96,731.55,50000.0,55000.0,6614.15,20230120,预计净利润50000-55000万,2022年，WTI原油均价为94.40美元/桶，较2021年上涨26.42美元/桶或38.86%；布伦特原油均价为98.60美元/桶，较2021年上涨27.79美元/桶或39.25%。公司抓住油价持续高位运行、行业回暖的大好时机，以加快温宿项目油气增储上产为突破口，持续加大投资开发力度，发挥公司一体化优势，积极做好新井投产、原油销售和新区勘探工作，温宿项目上产开发进入全面提速增效阶段。公司温宿项目2022年实现原油产量43.40万吨，比去年同期增加26.40万吨，同比增长155.29%，原油产量再创新高。,0
603619.SH,20220714,20220630,预增,928.64,1082.94,20000.0,23000.0,1944.31,20220714,预计:净利润20000-23000,"2022年上半年，受国际地缘政治风险加剧、石油供需格局改变等因素影响，国际原油价格持续高位运行。2022年上半年，WTI原油均价为101.68美元/桶，较2021年同期上涨39.58美元/桶；布伦特原油均价为104.64美元/桶，较2021年同期上涨39.41美元/桶。公司抢抓机遇,加大温宿区块投资开发力度,积极发挥公司一体化优势，温宿区块上产开发进入全面提速增效阶段,报告期内公司温宿项目实现原油产量19.79万吨，比去年同期增加14.77万吨，同比增长294.22%，呈现出量价齐升的良好态势,勘探开发板块成为公司主要的利润增长点。",1
603619.SH,20220714,20220630,预增,928.64,1082.94,20000.0,23000.0,1944.31,20220714,预计净利润20000-23000万,"2022年上半年，受国际地缘政治风险加剧、石油供需格局改变等因素影响，国际原油价格持续高位运行。2022年上半年，WTI原油均价为101.68美元/桶，较2021年同期上涨39.58美元/桶；布伦特原油均价为104.64美元/桶，较2021年同期上涨39.41美元/桶。公司抢抓机遇,加大温宿区块投资开发力度,积极发挥公司一体化优势，温宿区块上产开发进入全面提速增效阶段,报告期内公司温宿项目实现原油产量19.79万吨，比去年同期增加14.77万吨，同比增长294.22%，呈现出量价齐升的良好态势,勘探开发板块成为公司主要的利润增长点。",0
603619.SH,20220126,20211231,扭亏,112.3434,114.812,6000.0,7200.0,-48609.12,20220126,预计:净利润6000-7200,2021年，随着全球经济的复苏，原油需求增长，国际原油价格持续震荡上行，公司整合三大业务板块优势资源，强化一体化运作模式，保障温宿项目上产开发提速，全年完成原油产量17万吨，公司勘探开发业务呈现量价齐升的局面，为公司整体收入和业绩带来新的增长点。同时，公司抓住有利时机和市场机遇迅速恢复2020年因疫情停工项目的生产并做好新签项目的启动工作，加强项目的全过程管理，特别是对项目进度、质量、成本的严格把控取得了良好成效。,1
603619.SH,20220126,20211231,扭亏,112.3434,114.812,6000.0,7200.0,-48609.12,20220126,预计净利润6000-7200万,2021年，随着全球经济的复苏，原油需求增长，国际原油价格持续震荡上行，公司整合三大业务板块优势资源，强化一体化运作模式，保障温宿项目上产开发提速，全年完成原油产量17万吨，公司勘探开发业务呈现量价齐升的局面，为公司整体收入和业绩带来新的增长点。同时，公司抓住有利时机和市场机遇迅速恢复2020年因疫情停工项目的生产并做好新签项目的启动工作，加强项目的全过程管理，特别是对项目进度、质量、成本的严格把控取得了良好成效。,0
