ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
603005.SH,20260124,20251231,预增,44.41,52.32,36500.0,38500.0,25275.83,20260124,预计:净利润36500-38500,随着汽车智能化趋势的持续渗透，车规CIS芯片的应用范围快速增长，公司在车规CIS领域的封装业务规模与领先优势持续提升；持续加大先进封装技术的创新开发，满足客户新业务与新产品的技术需求，在MEMS、射频滤波器等新应用领域实现商业化应用；不断优化生产工艺与管理模式，生产运营效率与成本控制能力有效提升。得益于上述利好因素，虽然本期有汇率波动带来的财务费用增加以及股权激励费用影响，公司整体业绩仍继续保持快速增长趋势。,0
603005.SH,20250712,20250630,预增,36.28,58.99,15000.0,17500.0,11006.91,20250712,预计:净利润15000-17500,随着汽车智能化的快速发展，车规CIS芯片市场需求显著增长，公司在车规CIS领域的封装业务规模与技术领先优势持续提升；同时公司持续加大先进封装技术的创新开发，不断满足客户新业务与新产品的技术需求；不断优化生产工艺与管理模式，提升生产运营与管理效率。,0
603005.SH,20250121,20241231,预增,59.9,75.89,24000.0,26400.0,15009.57,20250121,预计净利润24000-26400万,随着汽车智能化趋势的持续渗透，车规CIS芯片的应用范围快速增长，公司在车规CIS领域的封装业务规模与领先优势持续提升；持续加大先进封装技术的创新开发，满足客户新业务与新产品的技术需求，在MEMS、射频滤波器等新应用领域实现商业化应用；不断优化生产工艺与管理模式，生产运营效率持续提升。,1
603005.SH,20250121,20241231,预增,59.9,75.89,24000.0,26400.0,15009.57,20250121,预计:净利润24000-26400,随着汽车智能化趋势的持续渗透，车规CIS芯片的应用范围快速增长，公司在车规CIS领域的封装业务规模与领先优势持续提升；持续加大先进封装技术的创新开发，满足客户新业务与新产品的技术需求，在MEMS、射频滤波器等新应用领域实现商业化应用；不断优化生产工艺与管理模式，生产运营效率持续提升。,0
603005.SH,20240709,20240630,预增,40.97,52.72,10800.0,11700.0,7661.14,20240709,预计:净利润10800-11700,（一）随着汽车智能化趋势的持续渗透，车规CIS芯片的应用范围快速增长，公司在车规CIS领域的封装业务规模与领先优势持续提升；公司持续加大对先进封装相关技术、工艺的创新开发，以满足客户新业务与新产品的技术需求，并在MEMS、射频滤波器等新应用领域逐步开始实现商业化应用。（二）持续拓展微型光学器件和WLO技术的市场化应用，稳步推进高集成度前照大灯等新应用领域的开发拓展。（三）2024年上半年，以智能手机为代表的消费类电子领域库存水平逐步回归正常，市场需求呈现回暖趋势，公司在此领域封装业务也恢复增长。,1
603005.SH,20240709,20240630,预增,40.97,52.72,10800.0,11700.0,7661.14,20240709,预计:净利润10800-11700,（一）随着汽车智能化趋势的持续渗透，车规CIS芯片的应用范围快速增长，公司在车规CIS领域的封装业务规模与领先优势持续提升；公司持续加大对先进封装相关技术、工艺的创新开发，以满足客户新业务与新产品的技术需求，并在MEMS、射频滤波器等新应用领域逐步开始实现商业化应用。（二）持续拓展微型光学器件和WLO技术的市场化应用，稳步推进高集成度前照大灯等新应用领域的开发拓展。（三）2024年上半年，以智能手机为代表的消费类电子领域库存水平逐步回归正常，市场需求呈现回暖趋势，公司在此领域封装业务也恢复增长。,0
603005.SH,20230715,20230630,预减,-63.35,-58.11,7000.0,8000.0,19098.82,20230715,预计:净利润7000-8000,本期业绩预降的主要原因（一）在地缘政治博弈、贸易逆全球化背景下，全球经济发展面临越来越多的不确定性与挑战，市场预期与消费者信心低迷，使得以手机为代表的消费类电子市场需求持续不景气，行业同时还面临去库存和供应链重组的压力与困扰，对公司整体封装业务带来不利影响。虽然公司通过提前技术布局，受益于汽车智能化、网联化的产业发展趋势，持续发力车载摄像头封装、微型光学器件制造等新领域的开发拓展，相应业务规模与生产能力持续增强，但整体规模还有待进一步提升，上述原因使得报告期内公司整体营收与利润较去年同期下降。（二）公司持续加大对创新技术、工艺的开发和研发投入，针对车规半导体，人工智能，AR/VR等不断变化的创新需求，聚焦车载摄像头封装、MEMS封装、微型光学器件、功率器件等方向持续加大研发投入力度与知识产权布局。（三）公司持续推进国际先进技术与项目的协同整合，2022年底进一步加大对以色列VisIC公司的投资以来，不断推进战略合作、业务协同与管理整合。VisIC公司作为全球领先的第三代半导体GaN（氮化镓）器件设计公司，正积极与国际知名汽车厂商合作，共同开发800V及以上高功率主驱动逆变器模块，为新型电动汽车提供更高转换效率，更小模块体积和更高可靠性的功率器件产品，由于其正处于产品开发与验证投入阶段，影响了公司的投资收益。,1
603005.SH,20230715,20230630,预减,-63.35,-58.11,7000.0,8000.0,19098.82,20230715,预计:净利润7000-8000,本期业绩预降的主要原因（一）在地缘政治博弈、贸易逆全球化背景下，全球经济发展面临越来越多的不确定性与挑战，市场预期与消费者信心低迷，使得以手机为代表的消费类电子市场需求持续不景气，行业同时还面临去库存和供应链重组的压力与困扰，对公司整体封装业务带来不利影响。虽然公司通过提前技术布局，受益于汽车智能化、网联化的产业发展趋势，持续发力车载摄像头封装、微型光学器件制造等新领域的开发拓展，相应业务规模与生产能力持续增强，但整体规模还有待进一步提升，上述原因使得报告期内公司整体营收与利润较去年同期下降。（二）公司持续加大对创新技术、工艺的开发和研发投入，针对车规半导体，人工智能，AR/VR等不断变化的创新需求，聚焦车载摄像头封装、MEMS封装、微型光学器件、功率器件等方向持续加大研发投入力度与知识产权布局。（三）公司持续推进国际先进技术与项目的协同整合，2022年底进一步加大对以色列VisIC公司的投资以来，不断推进战略合作、业务协同与管理整合。VisIC公司作为全球领先的第三代半导体GaN（氮化镓）器件设计公司，正积极与国际知名汽车厂商合作，共同开发800V及以上高功率主驱动逆变器模块，为新型电动汽车提供更高转换效率，更小模块体积和更高可靠性的功率器件产品，由于其正处于产品开发与验证投入阶段，影响了公司的投资收益。,0
603005.SH,20230131,20221231,预减,-65.28,-58.34,20000.0,24000.0,57604.51,20230131,预计:净利润20000-24000,1、在国际贸易形式、地缘政治冲突、新冠肺炎疫情等诸多不利因素影响下，全球经济增速持续面临下行风险，以手机为代表的消费类电子市场需求不足，对公司整体封装业务带来不利影响。虽然公司在车载摄像头、微型光学器件等新领域顺利实现规模量产，但整体规模还有待持续提升，上述原因使得报告期内公司整体营收与利润较去年下降。2、报告期内公司持续加大对创新技术工艺的布局和研发投入，其中围绕车规半导体市场需求，针对车载摄像头封装、MEMS封装、微型光学器件、功率器件等方向加大了研发投入力度。3、基于宏观经济环境与行业需求下行趋势，报告期内公司对库存、闲置固定资产等进行了相应的减值计提与处置。,1
603005.SH,20230131,20221231,预减,-65.28,-58.34,20000.0,24000.0,57604.51,20230131,预计净利润20000-24000万,1、在国际贸易形式、地缘政治冲突、新冠肺炎疫情等诸多不利因素影响下，全球经济增速持续面临下行风险，以手机为代表的消费类电子市场需求不足，对公司整体封装业务带来不利影响。虽然公司在车载摄像头、微型光学器件等新领域顺利实现规模量产，但整体规模还有待持续提升，上述原因使得报告期内公司整体营收与利润较去年下降。2、报告期内公司持续加大对创新技术工艺的布局和研发投入，其中围绕车规半导体市场需求，针对车载摄像头封装、MEMS封装、微型光学器件、功率器件等方向加大了研发投入力度。3、基于宏观经济环境与行业需求下行趋势，报告期内公司对库存、闲置固定资产等进行了相应的减值计提与处置。,0
