ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
002640.SZ,20260131,20251231,续亏,-2.3377,18.5476,-49000.0,-39000.0,-47880.71,20260131,预计:净利润-49000--39000,1、本报告期末，公司聘请的评估机构对公司收购上海优壹电子商务有限公司（以下简称“上海优壹”）所形成的商誉进行了初步评估和测算，预计上海优壹存在商誉减值风险，公司根据《企业会计准则》的相关规定计提商誉减值准备。2、根据《企业会计准则》和公司会计政策的相关规定，对公司及子公司资产进行了清查并进行充分的分析和评估，经初步测算，公司部分应收款项和存货存在减值迹象，基于谨慎性原则，公司对上述可能发生资产减值迹象的资产计提减值准备。3、报告期内因诉讼案件的影响，根据《企业会计准则》的相关规定公司对可能影响公司利润的诉讼案件进行预计负债的确认。,1
002640.SZ,20260131,20251231,续亏,-2.3377,18.5476,-49000.0,-39000.0,-47880.71,20260131,预计:净利润-49000--39000,1、本报告期末，公司聘请的评估机构对公司收购上海优壹电子商务有限公司（以下简称“上海优壹”）所形成的商誉进行了初步评估和测算，预计上海优壹存在商誉减值风险，公司根据《企业会计准则》的相关规定计提商誉减值准备。2、根据《企业会计准则》和公司会计政策的相关规定，对公司及子公司资产进行了清查并进行充分的分析和评估，经初步测算，公司部分应收款项和存货存在减值迹象，基于谨慎性原则，公司对上述可能发生资产减值迹象的资产计提减值准备。3、报告期内因诉讼案件的影响，根据《企业会计准则》的相关规定公司对可能影响公司利润的诉讼案件进行预计负债的确认。,0
002640.SZ,20250715,20250630,续亏,34.1192,64.8636,-750.0,-400.0,-1138.42,20250715,预计:净利润-750--400,2025年半年度，公司亏损主要系出口业务自营平台推广投入减少，收入下降导致利润减少。,0
002640.SZ,20250125,20241231,续亏,-4854.4807,-3822.2972,-48000.0,-38000.0,-968.82,20250125,预计净利润-48000~-38000万,报告期内，公司业绩变动主要原因为：一是公司对相关子公司目前的经营状况以及未来经营情况进行分析预测，预计部分子公司存在商誉减值风险，公司根据《企业会计准则》的相关规定计提商誉减值准备；二是根据《企业会计准则》和公司会计政策的相关规定，对公司及子公司资产进行了清查并进行充分的分析和评估，经初步测算，公司部分存货和应收款存在减值迹象，基于谨慎性原则，公司对上述可能发生资产减值迹象的资产计提减值准备。,1
002640.SZ,20250125,20241231,续亏,-4854.4807,-3822.2972,-48000.0,-38000.0,-968.82,20250125,预计:净利润-48000--38000,报告期内，公司业绩变动主要原因为：一是公司对相关子公司目前的经营状况以及未来经营情况进行分析预测，预计部分子公司存在商誉减值风险，公司根据《企业会计准则》的相关规定计提商誉减值准备；二是根据《企业会计准则》和公司会计政策的相关规定，对公司及子公司资产进行了清查并进行充分的分析和评估，经初步测算，公司部分存货和应收款存在减值迹象，基于谨慎性原则，公司对上述可能发生资产减值迹象的资产计提减值准备。,0
002640.SZ,20240711,20240630,首亏,-342.4478,-261.6318,-1500.0,-1000.0,618.69,20240711,预计:净利润-1500--1000,2024年半年度，公司亏损原因一方面因公司全资子公司上海优壹电子商务有限公司（以下简称“上海优壹”）业务模式发生调整，上海优壹的B2C业务由原来的经销模式转为代运营模式，另一方面公司产生的诉讼费用增加所致。,1
002640.SZ,20240711,20240630,首亏,-342.4478,-261.6318,-1500.0,-1000.0,618.69,20240711,预计:净利润-1500--1000,2024年半年度，公司亏损原因一方面因公司全资子公司上海优壹电子商务有限公司（以下简称“上海优壹”）业务模式发生调整，上海优壹的B2C业务由原来的经销模式转为代运营模式，另一方面公司产生的诉讼费用增加所致。,0
002640.SZ,20240131,20231231,首亏,-184.0699,-144.8373,-1500.0,-800.0,1784.23,20240131,预计:净利润-1500--800,本年度经营业绩出现亏损，一方面由于销售不及预期，收入减少导致利润下降，另一方面公司依照《企业会计准则》及公司的会计政策等要求，对应收款项计提了坏账准备。,1
002640.SZ,20240131,20231231,首亏,-184.0699,-144.8373,-1500.0,-800.0,1784.23,20240131,预计:净利润-1500--800,本年度经营业绩出现亏损，一方面由于销售不及预期，收入减少导致利润下降，另一方面公司依照《企业会计准则》及公司的会计政策等要求，对应收款项计提了坏账准备。,0
002640.SZ,20230415,20221231,预减,-97.77,-97.18,1500.0,1900.0,67348.31,20230131,预计:净利润1500-1900,"随着2022年年度报告编制工作的推进,经与会计师事务所沟通确认,本次业绩预告修正主要原因为:公司因诉讼涉及的不动产抵债需缴纳的土地增值税及附加税在2022年度业绩预告时测算金额与实际缴纳的金额存在偏差,致使公司2022年度业绩预告中的财务指标发生变动.",1
