ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
000937.SZ,20260131,20251231,预减,-61.1,-47.86,47000.0,63000.0,120830.17,20260131,预计:净利润47000-63000,本报告期公司业绩同比下降，是因为煤炭市场受供求关系影响，煤炭价格整体处于低位运行，公司煤炭售价同比有所下降；公司非煤板块受市场环境影响，主要产品价格同比下降，整体收入减少。,1
000937.SZ,20260131,20251231,预减,-61.1,-47.86,47000.0,63000.0,120830.17,20260131,预计:净利润47000-63000,本报告期公司业绩同比下降，是因为煤炭市场受供求关系影响，煤炭价格整体处于低位运行，公司煤炭售价同比有所下降；公司非煤板块受市场环境影响，主要产品价格同比下降，整体收入减少。,0
000937.SZ,20250715,20250630,预减,-67.05,-60.06,33000.0,40000.0,100151.08,20250715,预计:净利润33000-40000,本报告期公司业绩同比下降，是因为煤炭市场受供求关系影响价格下行，公司煤炭售价同比下降所致。,0
000937.SZ,20250122,20241231,预减,-81.8,-73.71,90000.0,130000.0,494433.88,20250122,预计:净利润90000-130000,本报告期公司业绩同比下降，是因为煤炭市场受供求关系影响价格下行，公司煤炭售价同比下降所致。,0
000937.SZ,20240710,20240630,预减,-73.27,-67.33,90000.0,110000.0,336709.39,20240710,预计:净利润90000-110000,本报告期公司业绩同比下降，一方面是因为2023年一季度出售金牛化工股权投资收益16亿；另一方面是因为本期煤炭市场受市场供求关系影响价格下行，公司煤炭售价同比有所下降。,1
000937.SZ,20240710,20240630,预减,-73.27,-67.33,90000.0,110000.0,336709.39,20240710,预计:净利润90000-110000,本报告期公司业绩同比下降，一方面是因为2023年一季度出售金牛化工股权投资收益16亿；另一方面是因为本期煤炭市场受市场供求关系影响价格下行，公司煤炭售价同比有所下降。,0
000937.SZ,20230415,20230331,预增,160.22,184.62,256000.0,280000.0,98377.96,20230415,预计:净利润256000-280000,本报告期公司业绩同比增长，一方面是因为公司出售所持河北金牛化工股份有限公司全部股权增加非经常性损益约15亿元；另一方面是因为煤炭市场一季度以来持续高位运行，公司持续开展降本增效、装备升级等措施，有效地提高了公司的经济效益。,1
000937.SZ,20230415,20230331,预增,160.22,184.62,256000.0,280000.0,98377.96,20230415,预计:净利润256000-280000,本报告期公司业绩同比增长，一方面是因为公司出售所持河北金牛化工股份有限公司全部股权增加非经常性损益约15亿元；另一方面是因为煤炭市场一季度以来持续高位运行，公司持续开展降本增效、装备升级等措施，有效地提高了公司的经济效益。,0
000937.SZ,20230131,20221231,预增,54.05,80.7,422000.0,495000.0,273934.63,20230131,预计:净利润422000-495000,本次公司业绩增长，主要是2022年煤炭行业景气度得以延续，煤炭市场相对高位运行，公司主要产品价格同比增长，同时公司深入开展全煤种配洗配销，动态优化产品结构，确保了综合效益最大化，围绕提质增量、蓄势增盈、提升管理工作目标，实施“精煤战略”，抓产品、拓市场、增价值，使公司全年效益同比增长。,1
000937.SZ,20230131,20221231,预增,54.05,80.7,422000.0,495000.0,273934.63,20230131,预计净利润422000-495000万,本次公司业绩增长，主要是2022年煤炭行业景气度得以延续，煤炭市场相对高位运行，公司主要产品价格同比增长，同时公司深入开展全煤种配洗配销，动态优化产品结构，确保了综合效益最大化，围绕提质增量、蓄势增盈、提升管理工作目标，实施“精煤战略”，抓产品、拓市场、增价值，使公司全年效益同比增长。,0
000937.SZ,20220930,20220930,预增,174.34,192.63,375000.0,400000.0,136691.54,20220930,预计:净利润375000-400000,本次公司业绩增长，主要原因是报告期内煤炭价格仍处于高位运行，公司持续实施精煤战略，科学组织煤炭生产，规模效益持续释放，公司业绩稳步上升。,1
000937.SZ,20220930,20220930,预增,174.34,192.63,375000.0,400000.0,136691.54,20220930,预计净利润375000-400000万,本次公司业绩增长，主要原因是报告期内煤炭价格仍处于高位运行，公司持续实施精煤战略，科学组织煤炭生产，规模效益持续释放，公司业绩稳步上升。,0
000937.SZ,20220715,20220630,预增,279.01,306.3,250000.0,268000.0,65960.89,20220715,预计:净利润250000-268000,本次公司业绩增长，主要原因是报告期内煤炭价格仍然持续高位运行，公司主要产品价格同比大幅增长；公司科学组织煤炭生产，实施“精煤战略”，并积极落实煤炭增产保供政策，使规模效益得到大幅提升。,1
000937.SZ,20220715,20220630,预增,279.01,306.3,250000.0,268000.0,65960.89,20220715,预计净利润250000-268000万,本次公司业绩增长，主要原因是报告期内煤炭价格仍然持续高位运行，公司主要产品价格同比大幅增长；公司科学组织煤炭生产，实施“精煤战略”，并积极落实煤炭增产保供政策，使规模效益得到大幅提升。,0
000937.SZ,20220414,20220331,预增,483.98,515.05,94000.0,99000.0,16096.35,20220414,预计:净利润94000-99000,本报告期公司业绩同比大幅增长，主要原因是煤炭市场价格一季度以来持续高位运行，公司持续科学化管理，强化提质增量的工作目标，使企业效益同比增长较高。,1
