ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
002823.SZ,20250711,20250630,预增,30.63,55.21,10100.0,12000.0,7731.48,20250711,预计:净利润10100-12000,2025年上半年度，公司运营效率持续提升。公司作为连接器等精密零组件一体化解决方案供应商，不断获得国内、外头部客户新项目定点。,0
002823.SZ,20250118,20241231,预增,77.27,124.2,13600.0,17200.0,7671.86,20250118,预计:净利润13600-17200,2024年度，公司业绩较上年同期增长，新能源精密连接器等产品销售增长，运营效率持续提升。公司海内外研产销一体化平台优势凸显，与客户同步研发及深度战略合作，新获得众多国内、外一线车企、知名Tier1优质客户定点。,0
002823.SZ,20240625,20240630,预增,1068.44,1402.28,7000.0,9000.0,599.09,20240625,预计:净利润7000-9000,2024年半年度，公司业绩较上年同期大幅增长，主营业务盈利能力持续提升。伴随新能源汽车三电集成化、高压化、轻量化，以及自动驾驶、车路云协同技术发展，市场对高技术要求的精密嵌塑零组件需求快速增长，公司新能源精密连接器等产品订单需求旺盛、定点项目量产后进入密集交付期，销售收入较快增长；同时，公司运营效能持续提升，新型工业化智能制造技改收效逐步释放，主营业务业绩进一步提升。德国公司海外研产销一体化平台，为国际大客户提供本地配套，优势凸显，公司与核心客户深度绑定，不断获得海外市场平台型产品新项目定点。多年头部客户同步研发，技术沉淀不断取得市场突破，在国内、外新能源汽车等市场领域快速拓展一线车企、知名Tier1优质客户的定点，蓄力长期稳健增长。,1
002823.SZ,20240625,20240630,预增,1068.44,1402.28,7000.0,9000.0,599.09,20240625,预计:净利润7000-9000,2024年半年度，公司业绩较上年同期大幅增长，主营业务盈利能力持续提升。伴随新能源汽车三电集成化、高压化、轻量化，以及自动驾驶、车路云协同技术发展，市场对高技术要求的精密嵌塑零组件需求快速增长，公司新能源精密连接器等产品订单需求旺盛、定点项目量产后进入密集交付期，销售收入较快增长；同时，公司运营效能持续提升，新型工业化智能制造技改收效逐步释放，主营业务业绩进一步提升。德国公司海外研产销一体化平台，为国际大客户提供本地配套，优势凸显，公司与核心客户深度绑定，不断获得海外市场平台型产品新项目定点。多年头部客户同步研发，技术沉淀不断取得市场突破，在国内、外新能源汽车等市场领域快速拓展一线车企、知名Tier1优质客户的定点，蓄力长期稳健增长。,0
002823.SZ,20240131,20231231,预增,165.9,230.37,6600.0,8200.0,2482.1,20240131,预计:净利润6600-8200,公司业绩较上年同期较大增长，主营业务盈利能力提升。新能源汽车市场增长，公司动力电池及电机电控零组件订单需求旺盛、新项目转量产持续放量，销售收入较快增长；同时，公司运营改善措施逐步取得成效，新型工业化智能制造技改取得突破，主营业务业绩提升。公司技术沉淀不断转化为市场成果，获得国内、国外多个头部新能源车企、全球知名零部件客户新项目定点。,1
002823.SZ,20240131,20231231,预增,165.9,230.37,6600.0,8200.0,2482.1,20240131,预计:净利润6600-8200,公司业绩较上年同期较大增长，主营业务盈利能力提升。新能源汽车市场增长，公司动力电池及电机电控零组件订单需求旺盛、新项目转量产持续放量，销售收入较快增长；同时，公司运营改善措施逐步取得成效，新型工业化智能制造技改取得突破，主营业务业绩提升。公司技术沉淀不断转化为市场成果，获得国内、国外多个头部新能源车企、全球知名零部件客户新项目定点。,0
002823.SZ,20230715,20230630,预减,-79.51,-69.57,505.0,750.0,2464.96,20230715,预计:净利润505-750,"1、主营业务盈利能力提升：报告期内，新能源汽车市场增长，公司动力电池及电机电控零组件等新项目持续放量、销售收入较快增长，同时运营改善措施逐步取得成效，主营业务业绩提升。2、非经常性损益影响：报告期内，非经常性损益对净利润的影响金额预计为-1,763万元（上年同期为1,653.16万元）。",1
002823.SZ,20230715,20230630,预减,-79.51,-69.57,505.0,750.0,2464.96,20230715,预计:净利润505-750,"1、主营业务盈利能力提升：报告期内，新能源汽车市场增长，公司动力电池及电机电控零组件等新项目持续放量、销售收入较快增长，同时运营改善措施逐步取得成效，主营业务业绩提升。2、非经常性损益影响：报告期内，非经常性损益对净利润的影响金额预计为-1,763万元（上年同期为1,653.16万元）。",0
002823.SZ,20230120,20221231,预增,56.94,127.56,2000.0,2900.0,1274.38,20230120,预计:净利润2000-2900,"公司聚焦国内薄弱及空白技术和产品、新能源汽车三电、汽车轻量化及智能驾驶领域，持续研发投入，持续获得行业知名新、老客户定点项目。报告期内，公司营业收入比上年增长约7%-12%，核心客户数十个定点项目已进入量产阶段、持续爬坡放量，新能源汽车零组件业务持续增长。公司经营业绩趋势向好，利润上升主要原因：报告期内，公司运营改善措施开始见效，较上年同期，质量成本和物流成本较大幅度下降，生产效率逐步提升，汇兑损失减少。报告期内，非经常性损益对当期净利润的影响为1,600万元至1,800万元，主要系政府补助（上年度非经常性损益金额为4,272.67万元）。",1
002823.SZ,20230120,20221231,预增,56.94,127.56,2000.0,2900.0,1274.38,20230120,预计净利润2000-2900万,"公司聚焦国内薄弱及空白技术和产品、新能源汽车三电、汽车轻量化及智能驾驶领域，持续研发投入，持续获得行业知名新、老客户定点项目。报告期内，公司营业收入比上年增长约7%-12%，核心客户数十个定点项目已进入量产阶段、持续爬坡放量，新能源汽车零组件业务持续增长。公司经营业绩趋势向好，利润上升主要原因：报告期内，公司运营改善措施开始见效，较上年同期，质量成本和物流成本较大幅度下降，生产效率逐步提升，汇兑损失减少。报告期内，非经常性损益对当期净利润的影响为1,600万元至1,800万元，主要系政府补助（上年度非经常性损益金额为4,272.67万元）。",0
002823.SZ,20220118,20211231,预减,-89.25,-84.47,900.0,1300.0,8368.7,20220115,预计:净利润900-1300,"报告期内,公司营业收入比上年增长约25%-30%,核心客户定点项目进入转量产爬坡阶段,新能源汽车零组件,通信消费领域产品等业务快速增长,换向器业务稳定增长.公司聚焦新能源汽车三电,汽车轻量化及智能驾驶领域,国内薄弱及空白技术和产品,持续研发投入,持续获得行业知名新,老客户定点项目.公司利润下降主要原因:报告期内,受芯片短缺影响,欧洲汽车厂商大幅减产,德国子公司预计亏损约3,200万元.报告期内,原材料持续涨价,运输成本大幅上升,以及2021年第三季度部分出口新产品在德国发生一次性委外加工成本(目前相关工序已转至公司国内工厂),导致报告期内营业成本上升.此外,报告期内,欧元对人民币汇率持续下降,产生较大汇兑损失.报告期内,非经常性损益对归属于母公司净利润的影响金额约为3,200万元至3,500万元,上年同期非经常性损益对净利润的影响金额为11,027.01万元.",1
002823.SZ,20220118,20211231,预减,-89.25,-84.47,900.0,1300.0,8368.7,20220115,预计净利润900-1300万,"报告期内,公司营业收入比上年增长约25%-30%,核心客户定点项目进入转量产爬坡阶段,新能源汽车零组件,通信消费领域产品等业务快速增长,换向器业务稳定增长.公司聚焦新能源汽车三电,汽车轻量化及智能驾驶领域,国内薄弱及空白技术和产品,持续研发投入,持续获得行业知名新,老客户定点项目.公司利润下降主要原因:报告期内,受芯片短缺影响,欧洲汽车厂商大幅减产,德国子公司预计亏损约3,200万元.报告期内,原材料持续涨价,运输成本大幅上升,以及2021年第三季度部分出口新产品在德国发生一次性委外加工成本(目前相关工序已转至公司国内工厂),导致报告期内营业成本上升.此外,报告期内,欧元对人民币汇率持续下降,产生较大汇兑损失.报告期内,非经常性损益对归属于母公司净利润的影响金额约为3,200万元至3,500万元,上年同期非经常性损益对净利润的影响金额为11,027.01万元.",0
002823.SZ,20220115,20211231,预减,-89.25,-82.08,900.0,1500.0,8368.7,20220115,预计:净利润900-1500,"报告期内，公司营业收入比上年增长约25%-30%，核心客户定点项目进入转量产爬坡阶段，新能源汽车零组件、通信消费领域产品等业务快速增长，换向器业务稳定增长。公司聚焦新能源汽车三电、汽车轻量化及智能驾驶领域、国内薄弱及空白技术和产品，持续研发投入，持续获得行业知名新、老客户定点项目。公司利润下降主要原因：报告期内，受芯片短缺影响，欧洲汽车厂商大幅减产，德国子公司预计亏损约3,200万元。报告期内，原材料持续涨价、运输成本大幅上升，以及2021年第三季度部分出口新产品在德国发生一次性委外加工成本（目前相关工序目前已转至公司国内工厂），导致报告期内营业成本上升。此外，报告期内，欧元对人民币汇率持续下降，产生较大汇兑损失。报告期内，非经常性损益对归属于母公司净利润的影响金额约为3,200万元至3,500万元，上年同期非经常性损益对净利润的影响金额为11,027.01万元。",1
002823.SZ,20211015,20210930,预减,-100.0,-80.0,0.0,1865.0,9329.0,20211015,预计:净利润0-1865,"受芯片短缺影响，欧洲汽车厂商大幅减产，德国子公司第三季度订单减少部分产品线停产，导致德国子公司产生较大亏损。另外，公司部分出口新产品运抵海外后需增加一道工序，受全球疫情影响国际物流严重不畅，及新能源汽车市场对公司新产品需求增量，公司就近在德国委外加工，当期发生成本费用约470万欧元，计入当期营业成本。鉴于德国委外加工成本远高于国内，相关工序目前已转至公司国内工厂。上年同期公司出售全资子公司股权带来投资收益8,161.95万元，属于非经常性损益项目。",1
002823.SZ,20211015,20210930,预减,-100.0,-80.0,0.0,1865.0,9329.0,20211015,预计净利润0-1865万,"受芯片短缺影响，欧洲汽车厂商大幅减产，德国子公司第三季度订单减少部分产品线停产，导致德国子公司产生较大亏损。另外，公司部分出口新产品运抵海外后需增加一道工序，受全球疫情影响国际物流严重不畅，及新能源汽车市场对公司新产品需求增量，公司就近在德国委外加工，当期发生成本费用约470万欧元，计入当期营业成本。鉴于德国委外加工成本远高于国内，相关工序目前已转至公司国内工厂。上年同期公司出售全资子公司股权带来投资收益8,161.95万元，属于非经常性损益项目。",0
002823.SZ,20210428,20210630,预增,130.0,200.0,4200.0,5500.0,1830.19,20210428,预计:净利润4200-5500,主要系公司新能源汽车零组件销售收入大幅增长所致。,1
002823.SZ,20210428,20210630,预增,130.0,200.0,4200.0,5500.0,1830.19,20210428,预计净利润4200-5500万,主要系公司新能源汽车零组件销售收入大幅增长所致。,0
