ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
603773.SH,20260114,20251231,续亏,-14.4142,18.2755,-14000.0,-10000.0,-12236.24,20260114,预计:净利润-14000--10000,报告期内，公司紧抓市场机遇，强化自身核心能力建设和订单获取能力，积极提升现有业务的市场份额，实现了营业收入的稳健增长，预计报告期内营业收入较上年同期增长8.07%到21.58%。公司传统玻璃精加工业务盈利能力保持稳健，为增强公司在玻璃基线路板（GCP）领域的技术领先优势，加速产业化进程，公司持续加强研发投入，进一步扩充专业技术及管理团队，导致相关研发及管理费用增加；由于公司处于新产品研发和产线建设阶段，银行借款和利息支出费用增加；同时在公司产线转量产过程中，产能设备折旧摊销金额也有所增加，从而对公司当期损益产生一定影响。展望2026年，公司国内首条8代OLED玻璃精加工产线将在上半年投产，玻璃基线路板在Mini/MicroLED新型显示、5G-A/6G通讯、光模块（CPO）、半导体先进封装、生物芯片等领域的应用持续推进，目前处于多个产品和项目开发验证阶段和转量产进程；同时，公司也将发挥航天CPI柔性膜材在卫星柔性太阳翼领域的一体化能力和应用先发优势，积极推进产品测试和新客户拓展。随着公司各项业务陆续取得订单突破，公司经营有望逐步改善。,0
603773.SH,20250715,20250630,续亏,-113.6773,-47.9305,-6500.0,-4500.0,-3041.97,20250715,预计:净利润-6500--4500,报告期内，公司紧抓市场机遇，强化自身核心能力建设和订单获取能力，积极提升现有业务的市场份额，实现了营业收入的稳健增长，预计报告期内营业收入较上年同期增长10.36%到26.68%。同时，公司持续推进玻璃基线路板在Mini/MicroLED新型显示、5G-A、6G通讯、光模块（CPO）和半导体先进封装（GPU）等领域应用的项目验证和转量产进程。报告期内，公司全资子公司江西德虹显示技术有限公司生产的玻璃基线路板及其显示模组在2304分区MiniLED背光显示器产品已正式实现量产和商用；全资子公司湖北通格微电路科技有限公司目前基于其生产的玻璃基TGV线路板产品与客户多个项目在持续开展送样验证，报告期内实现营收约800万元。报告期内，公司继续强化创新驱动，提升前沿核心新材料技术的研发投入，与客户多个项目持续送样验证，包括玻璃基线路板在5G-A、6G通讯射频器件、CPO光电共封、大算力芯片的Chiplet先进封装等应用开发，主要为下一代产品应用，具有极大的市场应用空间。但也导致其在产品终端方案的验证周期较长，公司研发费用投入较高。报告期内，公司与国内外行业头部领导企业持续深入开发合作，形成市场卡位优势。同时，公司持续完善集团核心经营管理团队建设和人才培养、引进，导致公司管理费用增加，对公司当期损益产生一定影响。展望未来，随着未来显示向高清、大尺寸、超薄等方向不断发展，和高频通信、AI算力等产业持续快速发展，玻璃基线路板作为新材料的升级迭代应用市场将持续加大，公司将紧紧抓住这一产业级市场应用机会，与产业链上下游合作伙伴加快产业化进程，实现产品化突破，共同推动行业发展。,0
603773.SH,20250118,20241231,续亏,-2961.2694,-1992.2345,-13900.0,-9500.0,-454.06,20250118,预计:净利润-13900--9500,"(一)主营业务影响：报告期内，受宏观环境、市场竞争加剧影响，公司强化核心能力建设和订单获取能力，积极提升现有业务的市场份额，实现了营业收入的一定增长，预计全年营业收入较上年同期增长15.79%到29.58%。同时，由于传统光电玻璃精加工业务和光电子器件产品销售单价和综合毛利率有所下滑，导致传统业务毛利承压。随着消费电子逐步回暖，2024年下半年传统光电玻璃精加工业务营业收入较上半年有所增长，尤其在车载镀膜加工领域，公司将持续提升该业务市场份额。此外，随着行业对玻璃基板在新一代半导体新型显示以及高频通信、高算力AI芯片等半导体先进封装相关领域的产业化应用预期加快，公司对于旗下湖北通格微电路科技有限公司和江西德虹显示技术有限公司玻璃基线路板和玻璃基光学器件等产品产业化节点周期的进一步明朗。报告期内，为进一步加强公司核心竞争力，公司在加快产能投建和加快自动化产线建设的基础上，持续完善集团核心经营管理团队建设，加强企业内部精细化管理，扩大市场及品牌推广以及配合客户在玻璃基TGV载板多个项目合作开发验证，取得了多项进展和成果，提升了公司核心竞争力，但也同步导致公司研发投入、管理费用、市场推广等费用增加，对公司当期损益产生一定影响。报告期内公司研发投入预计1.2亿元，较上年增长3000万元左右。同时，由于报告期内公司子公司湖北通格微公司新建产能处于投建阶段，子公司江西德虹显示公司处于稼动率爬升阶段，对当期盈利情况尚未形成正向影响。随着全球新型显示和高频通信、AI算力等产业持续快速发展，玻璃基线路板和玻璃精密光学器件作为新材料的升级迭代应用在逐步加快，公司将紧紧抓住这一产业级市场应用机会，与产业链上下游合作伙伴加快产业化进程，共同推动行业发展。(二)非经常性损益的影响：报告期内，非经常性损益的影响主要因上年同期确认了兴为电子的业绩承诺补偿收益而本期无此项收益，同时本报告期公司终止了部分贸易相关业务，导致非经常性损益较上年同期下降2,700万元左右。",0
603773.SH,20240710,20240630,续亏,-218.069,-120.8812,-3600.0,-2500.0,-1131.83,20240710,预计:净利润-3600--2500,（一）主营业务影响报告期内，受消费电子及液晶面板行业影响，市场需求下滑和竞争加剧，导致公司玻璃精加工业务和光电子器件产品销售价格和毛利率有所下滑。基于上述影响，报告期内公司紧抓市场机遇，强化公司核心能力建设和订单获取，积极提升现有业务市场份额，实现了营业收入同比稳健增长。此外，公司玻璃基新产品方面。报告期内，为加快湖北通格微电路科技有限公司项目建设和产能布局，公司于2024年2月完成收购湖北通格微电路科技有限公司剩余部分股权，湖北通格微成为公司全资子公司，将其纳入公司合并报表。报告期内，受公司玻璃基Mini/MicroLED精密线路封装载板以及TGV玻璃基半导体板级封装载板及先进封装载板等产品新项目投建和部分项目处于产能释放前期影响，公司进一步加强市场推广、人才引进和产能释放，在已有多个客户合作的基础上，获取了多项合作开发并导入了行业知名企业共同开发验证。这也同步导致公司研发投入、职工薪酬等费用增加，对公司当期损益产生一定影响。后续，公司将继续围绕“一体两翼”集团发展战略，率先推动玻璃基TGV载板在新型显示和半导体先进封装领域的迭代升级应用，对内加强核心能力建设，降本增效，对外利用公司核心技术优势和产能优势，抢抓市场机遇，优化产品结构，加大市场开拓力度，提升公司经营管理能力和盈利水平。（二）非经常性损益的影响报告期内，公司收到政府补助较上年同期有所增加，以及受部分单项计提的应收款项减值转回影响，导致非经常性损益较上年同期预计增加300万左右。,1
603773.SH,20240710,20240630,续亏,-218.069,-120.8812,-3600.0,-2500.0,-1131.83,20240710,预计:净利润-3600--2500,（一）主营业务影响报告期内，受消费电子及液晶面板行业影响，市场需求下滑和竞争加剧，导致公司玻璃精加工业务和光电子器件产品销售价格和毛利率有所下滑。基于上述影响，报告期内公司紧抓市场机遇，强化公司核心能力建设和订单获取，积极提升现有业务市场份额，实现了营业收入同比稳健增长。此外，公司玻璃基新产品方面。报告期内，为加快湖北通格微电路科技有限公司项目建设和产能布局，公司于2024年2月完成收购湖北通格微电路科技有限公司剩余部分股权，湖北通格微成为公司全资子公司，将其纳入公司合并报表。报告期内，受公司玻璃基Mini/MicroLED精密线路封装载板以及TGV玻璃基半导体板级封装载板及先进封装载板等产品新项目投建和部分项目处于产能释放前期影响，公司进一步加强市场推广、人才引进和产能释放，在已有多个客户合作的基础上，获取了多项合作开发并导入了行业知名企业共同开发验证。这也同步导致公司研发投入、职工薪酬等费用增加，对公司当期损益产生一定影响。后续，公司将继续围绕“一体两翼”集团发展战略，率先推动玻璃基TGV载板在新型显示和半导体先进封装领域的迭代升级应用，对内加强核心能力建设，降本增效，对外利用公司核心技术优势和产能优势，抢抓市场机遇，优化产品结构，加大市场开拓力度，提升公司经营管理能力和盈利水平。（二）非经常性损益的影响报告期内，公司收到政府补助较上年同期有所增加，以及受部分单项计提的应收款项减值转回影响，导致非经常性损益较上年同期预计增加300万左右。,0
603773.SH,20240130,20231231,续亏,98.32,98.87,-550.0,-370.0,-32824.77,20240130,预计:净利润-550--370,本期业绩预亏的主要原因（一）主营业务影响报告期内，受国内外经济形势及消费电子市场整体需求疲软影响，消费电子行业景气度相对较低。在此背景下，公司积极提升现有业务市场份额，同时积极推动高端光学膜材偏光片的生产（销售）业务，报告期内偏光片生产（销售）业务快速上量，因此导致公司营业收入实现一定幅度增长，但仍受制于消费电子行业复苏较缓慢，行业整体销售价格偏低，产品价格受到一定承压导致整体毛利率有所下降。环比方面，2023年公司在继续推进新产品、新项目建设及量产进度的同时，改善集团产品和客户结构，积极导入核心客户，同时加强与现有优质客户的合作深度与广度，加强供应链管理，实现降本增效、技术突破以及品质提升。2023年下半年，随着公司各业务模块不断加大市场开拓力度，公司第四季度环比实现营收和净利润的同步增长，并且较第三季度实现扭亏。（二）利息支出的影响报告期内，公司持续践行深化改革，始终围绕“一体两翼”发展战略规划，围绕Mini/MicroLED玻璃基线路板等新产品进行产能布局，项目投资、运营资金等需求持续增加，导致利息支出等费用增加，对公司利润产生一定影响。截至目前，公司子公司江西德虹显示Mini/MicroLED玻璃基线路板项目进展顺利，目前已具备一期年产100万平米产能，并已进入前期正式量产阶段。公司已与国内外知名客户开展深入沟通交流，并且对于玻璃基材料在MiniLED背光和Mini/MicroLED直显领域具备的核心优势达成共识。公司将继续推动现有项目的量产进度，并持续导入优质客户。（三）非经常性损益的影响报告期内，公司收到的政府补助相比上年同期有所增加，导致非经常性损益增加。,1
603773.SH,20240130,20231231,续亏,98.32,98.87,-550.0,-370.0,-32824.77,20240130,预计:净利润-550--370,本期业绩预亏的主要原因（一）主营业务影响报告期内，受国内外经济形势及消费电子市场整体需求疲软影响，消费电子行业景气度相对较低。在此背景下，公司积极提升现有业务市场份额，同时积极推动高端光学膜材偏光片的生产（销售）业务，报告期内偏光片生产（销售）业务快速上量，因此导致公司营业收入实现一定幅度增长，但仍受制于消费电子行业复苏较缓慢，行业整体销售价格偏低，产品价格受到一定承压导致整体毛利率有所下降。环比方面，2023年公司在继续推进新产品、新项目建设及量产进度的同时，改善集团产品和客户结构，积极导入核心客户，同时加强与现有优质客户的合作深度与广度，加强供应链管理，实现降本增效、技术突破以及品质提升。2023年下半年，随着公司各业务模块不断加大市场开拓力度，公司第四季度环比实现营收和净利润的同步增长，并且较第三季度实现扭亏。（二）利息支出的影响报告期内，公司持续践行深化改革，始终围绕“一体两翼”发展战略规划，围绕Mini/MicroLED玻璃基线路板等新产品进行产能布局，项目投资、运营资金等需求持续增加，导致利息支出等费用增加，对公司利润产生一定影响。截至目前，公司子公司江西德虹显示Mini/MicroLED玻璃基线路板项目进展顺利，目前已具备一期年产100万平米产能，并已进入前期正式量产阶段。公司已与国内外知名客户开展深入沟通交流，并且对于玻璃基材料在MiniLED背光和Mini/MicroLED直显领域具备的核心优势达成共识。公司将继续推动现有项目的量产进度，并持续导入优质客户。（三）非经常性损益的影响报告期内，公司收到的政府补助相比上年同期有所增加，导致非经常性损益增加。,0
603773.SH,20230715,20230630,续亏,-203.306,-122.4244,-1500.0,-1100.0,-494.55,20230715,预计:净利润-1500--1100,本期业绩预亏的主要原因受消费电子市场需求疲软，全球智能手机出货量下滑，公司毛利率承压。同时，公司持续践行深化改革，积极推动MiniLED玻璃基线路板等新产品的产能布局，项目投资、运营资金需求增加，导致利息支出等费用增加，对公司利润产生一定负面影响。,1
603773.SH,20230715,20230630,续亏,-203.306,-122.4244,-1500.0,-1100.0,-494.55,20230715,预计:净利润-1500--1100,本期业绩预亏的主要原因受消费电子市场需求疲软，全球智能手机出货量下滑，公司毛利率承压。同时，公司持续践行深化改革，积极推动MiniLED玻璃基线路板等新产品的产能布局，项目投资、运营资金需求增加，导致利息支出等费用增加，对公司利润产生一定负面影响。,0
603773.SH,20230131,20221231,续亏,-1202.9122,-942.3298,-35000.0,-28000.0,-2686.29,20230131,预计:净利润-35000--28000,"(一)消费电子行业的影响报告期内,受宏观环境及新冠疫情的影响,消费电子终端需求下降,全球各大品牌智能手机终端企业出货量同比大幅下降,为应对消费电子行业整体下行趋势,各大品牌终端企业采取了降本增效战略,消费电子行业整体毛利率大幅下降.公司传统玻璃精加工业务为消费电子行业上游液晶面板精加工业务,产品主要应用于智能手机,智能手表等智能显示产品.受消费电子行业影响,报告期内,公司传统玻璃精加工业务产品销售均价和销售数量出现一定程度下降,营业收入和毛利率均有一定幅度下滑.(二)计提资产减值准备的影响公司及下属子公司对2022年度末各类存货,应收款项,固定资产,在建工程,1,计提商誉减值准备报告期内,受消费电子行业终端需求下滑以及竞争加剧影响,公司子公司深圳沃特佳科技有限公司(以下简称“沃特佳”)主营的切割业务经营业绩不及预期,导致收购沃特佳所形成的商誉存在减值迹象.公司按照企业会计准则,对收购沃特佳形成的商誉相关资产组的可回收金额进行初步评估和减值测试,预计2022年需计提商誉减值准备约3,800万元.2,计提固定资产及在建工程减值准备受宏观环境进一步严峻影响,终端需求不及预期,报告期内计提固定资产减值准备预计约11,000万元,计提在建工程减值准备预计约5,700万元.3,计提存货和信用减值准备依照《企业会计准则》及公司会计政策,报告期内预计计提存货和信用减值准备约2,100万元,其中存货计提减值准备约500万元,应收账款计提信用减值损失约1,600万元.(三)研发费用影响报告期内,公司围绕玻璃基,膜材等新材料新技术在各领域的产品化应用进行研发.随着公司战略布局不断优化和产品化转型的逐步推进,公司与客户的合作项目逐渐增加和深入,公司加大了玻璃基在MLED背光和直显等领域的研发投入.受此影响,本报告期研发费用预计较上年同期增加3,000万元左右,预计对公司业绩将产生积极影响.(四)非经常性损益的影响公司于2020年12月,2022年2月先后发布第一期股票期权激励计划和第二期限制性和股票期权激励计划.报告期内,鉴于公司经营所面临的内外部环境与制定股权激励计划时相比发生了较大变化,继续实施上述激励计划将难以达到预期的激励目的和激励效果.公司已召开2022年第二次临时股东大会审议通过终止实施上述两期股权激励计划.依据《企业会计准则》要求,加速计提原本应在剩余等待期内确认的股权激励费用约1,700万元,计入本报告期非经常性损益.",1
