ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
600212.SH,20240131,20231231,扭亏,115.5375,115.5375,1500.0,1500.0,-9654.04,20240131,预计:净利润1500,本期业绩扭亏为盈的主要原因报告期内，随着新能源汽车充电行业的市场需求爆发，公司加大团队投入、积极进行品牌建设以及加强市场开拓力度，公司新能源充电业务大幅增长，利润规模随之增长。,1
600212.SH,20240131,20231231,扭亏,115.5375,115.5375,1500.0,1500.0,-9654.04,20240131,预计:净利润1500,本期业绩扭亏为盈的主要原因报告期内，随着新能源汽车充电行业的市场需求爆发，公司加大团队投入、积极进行品牌建设以及加强市场开拓力度，公司新能源充电业务大幅增长，利润规模随之增长。,0
600212.SH,20230715,20230630,扭亏,434.0757,434.0757,300.0,300.0,-89.8,20230715,预计:净利润300,本期业绩扭亏为盈的主要原因报告期内，随着新能源汽车充电行业的市场需求爆发，公司加大团队投入、积极进行品牌建设以及加强市场开拓力度，公司新能源充电业务增长迅猛，营业收入大幅增长，利润规模随之增长。,1
600212.SH,20230715,20230630,扭亏,434.0757,434.0757,300.0,300.0,-89.8,20230715,预计:净利润300,本期业绩扭亏为盈的主要原因报告期内，随着新能源汽车充电行业的市场需求爆发，公司加大团队投入、积极进行品牌建设以及加强市场开拓力度，公司新能源充电业务增长迅猛，营业收入大幅增长，利润规模随之增长。,0
600212.SH,20230131,20221231,续亏,-398.132,-318.4309,-10000.0,-8400.0,-2007.5,20230131,预计:净利润-10000--8400,（一）热电业务因停产出售后，该业务不再做利润贡献，较去年同期利润大幅降低。（二）铁路专用线运输业务因重大客户经营恶化，就应收款项减值测试后计提信用减值损失。（三）铁路专用线运输业务因工业园区经营环境的变化导致运量减少，收入较去年同期有较大下降，经营出现亏损，经资产减值测试后计提大额资产减值损失。,1
600212.SH,20220715,20220630,首亏,-131.8915,-124.6434,-110.0,-85.0,344.92,20220715,预计:净利润-110--85,（一）报告期内，公司原热电业务因停产出售，该业务不再产生利润贡献，导致公司业绩较去年同期大幅下降。（二）报告期内，公司铁路专用线运输业务受工业园区内部分客户停产影响，运量下降，收入较去年同期有所下降，业绩由盈利转亏损。,1
600212.SH,20220715,20220630,首亏,-131.8915,-124.6434,-110.0,-85.0,344.92,20220715,预计净利润-110~-85万,（一）报告期内，公司原热电业务因停产出售，该业务不再产生利润贡献，导致公司业绩较去年同期大幅下降。（二）报告期内，公司铁路专用线运输业务受工业园区内部分客户停产影响，运量下降，收入较去年同期有所下降，业绩由盈利转亏损。,0
600212.SH,20220129,20211231,首亏,-207.4675,-189.5562,-2100.0,-1750.0,1954.08,20220129,预计:净利润-2100--1750,（一）报告期内，公司热电业务和铁路专用线运输业务规模较去年均有一定幅度下滑，导致营业收入减少，净利润下降。（二）由于公司筹划重大资产出售，公司根据本次交易方案计提了大额员工安置补偿预计负债。,1
600212.SH,20220129,20211231,首亏,-207.4675,-189.5562,-2100.0,-1750.0,1954.08,20220129,预计净利润-2100~-1750万,（一）报告期内，公司热电业务和铁路专用线运输业务规模较去年均有一定幅度下滑，导致营业收入减少，净利润下降。（二）由于公司筹划重大资产出售，公司根据本次交易方案计提了大额员工安置补偿预计负债。,0
600212.SH,20210116,20201231,扭亏,104.5505,105.4037,1600.0,1900.0,-35161.0,20210116,预计净利润1600-1900万,（一）报告期内，公司热电和铁路专用线运输两业务板块经营业绩较上年同期均有较大改善；（二）上年同期公司因受联营企业停产影响导致投资亏损金额较大，公司已于去年末对该联营企业的长期股权投资全额计提减值准备，本期该联营企业的经营情况对公司业绩已无影响。,1
600212.SH,20200122,20191231,续亏,-115.1491,-94.7971,-37000.0,-33500.0,-17197.3788,20191030,预计净利润-37000~-33500万,"（一）长期股权投资收益影响：参股公司经营业绩巨额亏损，导致投资发生大幅亏损；（二）长期股权投资减值影响：参股公司2019年全面停产，进行减值测试并计提全额减值。（三）公司应收账款存在减值迹象，进行减值测试并计提相应坏账准备。风险提示：（一）报告期内公司预计参股公司山东华宇合金材料有限公司投资收益约-12,300万元左右，与去年同期相比，将减少5,900万左右。鉴于山东华宇合金材料有限公司本期财务报表尚未经过审计，故本期公司投资收益金额存在一定的不确定性；（二）公司就上述不确定因素已与年审会计师进行初步沟通，获得年审会计师初步认可；（三）剔除上述投资收益对公司业绩的影响后，预计2019年年度实现归属于上市公司股东的净利润约为-24,700万元到-21,200万元。",0
