ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
603225.SH,20240113,20231231,扭亏,601.1166,649.7687,103000.0,113000.0,-20554.1,20240113,预计:净利润103000-113000,本期业绩预盈的主要原因（一）2022年受原料成本大幅上涨以及宏观经济下行影响，市场需求发生阶段性萎缩，公司产销与价差受到一定程度的影响。2023年随着国内稳增长政策的持续发力，行业供需边际明显改善，公司产销与价差有所扩大，景气度提升。（二）报告期内，非经常性损益主要由计入当期损益的政府补助影响所致。,1
603225.SH,20240113,20231231,扭亏,601.1166,649.7687,103000.0,113000.0,-20554.1,20240113,预计:净利润103000-113000,本期业绩预盈的主要原因（一）2022年受原料成本大幅上涨以及宏观经济下行影响，市场需求发生阶段性萎缩，公司产销与价差受到一定程度的影响。2023年随着国内稳增长政策的持续发力，行业供需边际明显改善，公司产销与价差有所扩大，景气度提升。（二）报告期内，非经常性损益主要由计入当期损益的政府补助影响所致。,0
603225.SH,20230131,20221231,首亏,-110.2041,-106.6549,-23000.0,-15000.0,225398.5,20230131,预计:净利润-23000--15000,"（一）2022年受原油价格持续上涨影响，公司原料成本大幅上涨，且与此同时受国内新冠疫情影响，市场需求发生阶段性萎缩，行业竞争更加激烈，下游开工率也受到较大承压，进而影响到公司的产销与价差。（二）报告期内，非经常性损益主要由计入当期损益的政府补助影响所致。（三）会计处理的影响公司于2022年6月18日发布了《关于会计估计变更的公告》，自2022年4月1日起，参考同行业资产折旧政策并结合公司相关资产技术状况，将精对苯二甲酸生产设备及相关配套设备的资产折旧年限进行调整，由10年变更为15年。本次会计估计变更事项预计增加2022年归属于母公司所有者的净利润约12,682.46万元。（四）其他影响公司不存在其他对业绩预亏构成重大影响的因素。",1
603225.SH,20220715,20220630,预减,-70.54,-67.51,39000.0,43000.0,132367.75,20220715,预计:净利润39000-43000,"（一）2022年上半年受原油价格持续上涨影响，公司原料成本大幅上涨，且与此同时受国内新冠疫情影响，市场需求发生阶段性萎缩，行业竞争更加激烈，下游开工率也受到较大承压，进而影响到公司的产销与价差。（二）报告期内，非经常性损益对公司的净利润不构成重大影响。（三）会计处理的影响公司于2022年6月18日发布了《关于会计估计变更的公告》，自2022年4月1日起，参考同行业资产折旧政策并结合公司相关资产技术状况，将精对苯二甲酸生产设备及相关配套设备的资产折旧年限进行调整，由10年变更为15年。本次会计估计变更事项预计增加2022年第二季度归属于母公司所有者的净利润约4,227.49万元。（四）其他影响公司不存在其他对业绩预减构成重大影响的因素。",1
603225.SH,20220715,20220630,预减,-70.54,-67.51,39000.0,43000.0,132367.75,20220715,预计净利润39000-43000万,"（一）2022年上半年受原油价格持续上涨影响，公司原料成本大幅上涨，且与此同时受国内新冠疫情影响，市场需求发生阶段性萎缩，行业竞争更加激烈，下游开工率也受到较大承压，进而影响到公司的产销与价差。（二）报告期内，非经常性损益对公司的净利润不构成重大影响。（三）会计处理的影响公司于2022年6月18日发布了《关于会计估计变更的公告》，自2022年4月1日起，参考同行业资产折旧政策并结合公司相关资产技术状况，将精对苯二甲酸生产设备及相关配套设备的资产折旧年限进行调整，由10年变更为15年。本次会计估计变更事项预计增加2022年第二季度归属于母公司所有者的净利润约4,227.49万元。（四）其他影响公司不存在其他对业绩预减构成重大影响的因素。",0
603225.SH,20220121,20211231,预增,256.52,289.69,215000.0,235000.0,60304.49,20220121,预计:净利润215000-235000,（一）报告期内，公司产品量价齐升，上游原材料价格整体呈上升趋势，支撑公司产品售价整体上涨，下游纺织需求持续稳定增长，公司产品保持了较好的产品-原材料价差，公司总体盈利能力较上年同期明显增长。（二）报告期内，公司收到的政府补助、非流动资产处置损益等非经常性损益对公司的净利润不构成重大影响。（三）会计处理的影响会计处理对公司业绩预增没有重大影响。（四）其他影响。公司不存在其他对业绩预增构成重大影响的因素。,1
603225.SH,20220121,20211231,预增,256.52,289.69,215000.0,235000.0,60304.49,20220121,预计净利润215000-235000万,（一）报告期内，公司产品量价齐升，上游原材料价格整体呈上升趋势，支撑公司产品售价整体上涨，下游纺织需求持续稳定增长，公司产品保持了较好的产品-原材料价差，公司总体盈利能力较上年同期明显增长。（二）报告期内，公司收到的政府补助、非流动资产处置损益等非经常性损益对公司的净利润不构成重大影响。（三）会计处理的影响会计处理对公司业绩预增没有重大影响。（四）其他影响。公司不存在其他对业绩预增构成重大影响的因素。,0
603225.SH,20211016,20210930,预增,632.0,655.0,190000.0,196000.0,25970.0,20211016,预计:净利润190000-196000,（一）报告期内，公司产品量价齐升，上游原材料价格整体呈上升趋势，支撑公司产品售价整体上涨，下游纺织需求持续稳定增长，公司产品保持了较好的产品-原材料价差，公司总体盈利能力较上年同期明显增长。（二）报告期内，公司收到的政府补助、非流动资产处置损益等非经常性损益，因金额较小，对公司的净利润不构成重大影响。（三）会计处理的影响。会计处理对公司业绩预增没有重大影响。（四）其他影响。公司不存在其他对业绩预增构成重大影响的因素。,1
603225.SH,20211016,20210930,预增,632.0,655.0,190000.0,196000.0,25970.0,20211016,预计净利润190000-196000万,（一）报告期内，公司产品量价齐升，上游原材料价格整体呈上升趋势，支撑公司产品售价整体上涨，下游纺织需求持续稳定增长，公司产品保持了较好的产品-原材料价差，公司总体盈利能力较上年同期明显增长。（二）报告期内，公司收到的政府补助、非流动资产处置损益等非经常性损益，因金额较小，对公司的净利润不构成重大影响。（三）会计处理的影响。会计处理对公司业绩预增没有重大影响。（四）其他影响。公司不存在其他对业绩预增构成重大影响的因素。,0
603225.SH,20210714,20210630,预增,549.0,574.0,130000.0,135000.0,20019.0,20210714,预计:净利润130000-135000,（一）报告期内，涤纶长丝行业集中度继续提高，下游纺织需求保持稳定增长，公司总体盈利能力相比上年度同期大幅度增长。（二）报告期内，公司收到的政府补助、非流动资产处置损益等非经常性损益，因金额较小，对公司的净利润不构成重大影响。（三）会计处理的影响。会计处理对公司业绩预增没有重大影响。（四）其他影响。公司不存在其他对业绩预增构成重大影响的因素。公司所属行业具有一定的周期性，经营业绩直接受行业景气度影响，公司的经营业绩也可能会随着行业的调整而出现下降的风险。,1
