ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
300444.SZ,20260130,20251231,预增,110.29,147.4,17000.0,20000.0,8084.06,20260130,预计:净利润17000-20000,"公司2025年归属于上市公司股东的净利润同比增长110.29%—147.40%，该增长主要由非经常性损益增加驱动；其中，因持有河北金力新能源科技股份有限公司股份的公允价值变动导致非经常性损益增加约1.1亿元。剔除非经常性损益影响后，公司当期净利润较上年同期有所下降，主要系2025年限制性股票摊销费用计提金额约2,100万元，同时新增产能投产后对应的折旧摊销、运营费用相应增加等因素综合所致。",1
300444.SZ,20260130,20251231,预增,110.29,147.4,17000.0,20000.0,8084.06,20260130,预计:净利润17000-20000,"公司2025年归属于上市公司股东的净利润同比增长110.29%—147.40%，该增长主要由非经常性损益增加驱动；其中，因持有河北金力新能源科技股份有限公司股份的公允价值变动导致非经常性损益增加约1.1亿元。剔除非经常性损益影响后，公司当期净利润较上年同期有所下降，主要系2025年限制性股票摊销费用计提金额约2,100万元，同时新增产能投产后对应的折旧摊销、运营费用相应增加等因素综合所致。",0
300444.SZ,20250718,20250630,略增,16.03,39.23,10000.0,12000.0,8618.74,20250718,预计:净利润10000-12000,（一）报告期内，公司持续深化区域市场布局，获取优质新能源订单，推动新能源业务健康发展，为营业收入增长注入强劲动力。（二）公司积极把握全球市场发展契机，通过国内外协同发展实现智能电网业绩突破。在国内市场巩固输配电行业优势地位，核心业务板块保持稳定增长；同时加快海外拓展步伐，部分海外市场实现新增长。（三）公司实施以效益为导向的精细化运营管理，有效控制成本并提升运营效率，带动公司整体盈利能力增强。,1
300444.SZ,20250718,20250630,略增,16.03,39.23,10000.0,12000.0,8618.74,20250718,预计:净利润10000-12000,（一）报告期内，公司持续深化区域市场布局，获取优质新能源订单，推动新能源业务健康发展，为营业收入增长注入强劲动力。（二）公司积极把握全球市场发展契机，通过国内外协同发展实现智能电网业绩突破。在国内市场巩固输配电行业优势地位，核心业务板块保持稳定增长；同时加快海外拓展步伐，部分海外市场实现新增长。（三）公司实施以效益为导向的精细化运营管理，有效控制成本并提升运营效率，带动公司整体盈利能力增强。,0
300444.SZ,20240131,20231231,扭亏,158.0399,181.2558,10000.0,14000.0,-17229.54,20240131,预计:净利润10000-14000,"报告期内，全球电网侧投资景气度向上，全球新能源市场保持快速增长，受益于国内新型电力系统及双碳政策的推动，公司积极抢抓国内外市场机遇，巩固输配电设备业务优势地位，同时继续加大新能源业务布局和投入。报告期内，公司各业务板块经营稳健，发展势头强劲，国内外业务高速增长。（一）公司实现扭亏为盈的主要原因如下：1、报告期内，公司生产经营有序，各业务板块协同发展，不断加强国内外市场拓展力度，输配电设备、新能源开发建设、新能源智能装备及充电桩等业务收入大幅攀升；2、报告期内，公司深入推进精益管理，优化生产制造流程，全面强化基础构件产品线运营能力，提高供应链管理水平，降本增效能力提升显著。（二）2023年度非经常性损益金额约-1,100万元。",1
300444.SZ,20240131,20231231,扭亏,158.0399,181.2558,10000.0,14000.0,-17229.54,20240131,预计:净利润10000-14000,"报告期内，全球电网侧投资景气度向上，全球新能源市场保持快速增长，受益于国内新型电力系统及双碳政策的推动，公司积极抢抓国内外市场机遇，巩固输配电设备业务优势地位，同时继续加大新能源业务布局和投入。报告期内，公司各业务板块经营稳健，发展势头强劲，国内外业务高速增长。（一）公司实现扭亏为盈的主要原因如下：1、报告期内，公司生产经营有序，各业务板块协同发展，不断加强国内外市场拓展力度，输配电设备、新能源开发建设、新能源智能装备及充电桩等业务收入大幅攀升；2、报告期内，公司深入推进精益管理，优化生产制造流程，全面强化基础构件产品线运营能力，提高供应链管理水平，降本增效能力提升显著。（二）2023年度非经常性损益金额约-1,100万元。",0
300444.SZ,20230131,20221231,续亏,-58.8362,-5.8908,-18000.0,-12000.0,-11332.43,20230131,预计:净利润-18000--12000,"（一）受益于新型电力系统及双碳政策的推动，公司积极抢抓市场机遇，继续加大新能源业务的布局和投入。报告期内，公司输配电设备业务收入稳中有增，新能源业务收入增幅较大，业务订单和储备项目增长较快。公司2022年度净利润亏损，主要原因如下：1、报告期内，铜排、硅钢等大宗原材料及光伏组件价格较高，增加了公司成本，变压器、光伏EPC、高低压成套开关柜等产品及业务收入占营业收入比重较高，致使公司综合毛利率较低；2、报告期内，公司加大新能源市场开拓，相关项目和人才储备导致费用及支出增加；3、报告期内，公司以天津东皋膜技术有限公司（以下简称“东皋膜”）债权和股权与河北金力新能源股份有限公司增发的股份进行置换，以及置换前后东皋膜损益情况，预计合计影响归属于上市公司股东的净利润近-4,000万元；4、报告期内，国内新冠疫情持续多点散发，对公司的生产经营和工程进度造成一定的不利影响。（二）2022年度非经常性损益金额约300万元。",1
300444.SZ,20220127,20211231,首亏,-503.4961,-379.3435,-13000.0,-9000.0,3221.84,20220127,预计:净利润-13000--9000,"1、报告期内公司销售收入较上年略有下降、毛利率较上年降幅较大，为净利润亏损的主要原因，毛利较上年同期减少金额约9,700万元。毛利率下降原因如下：（1）公司本年度产品销售结构中，毛利率较高的环网柜占总收入比重降低；毛利率较低的变压器、高低压成套开关柜、光伏EPC等占收入比重增高；（2）受铜排、硅钢等大宗原材料价格大幅上涨影响，公司前期中标本期执行的部分合同毛利大幅下降。2、子公司双杰电气合肥有限公司（以下简称双杰合肥）于2021年10月中旬部分投运，北京部分产线搬迁产生辞退补偿、搬迁费用等损失，双杰合肥增加人才储备，相关薪酬及费用增加。3、为紧抓新能源行业发展良机，大力拓展新能源业务，公司2021年储备新能源项目及人才，增加员工近百人导致薪酬及费用增加。4、报告期内公司计提信用减值损失及资产减值损失约1,400万元，其中公司控股子公司无锡市电力变压器有限公司计提商誉减值金额约800万元（商誉减值为初步测算结果，最终商誉减值计提金额将由公司聘请的具有从事证券、期货相关业务资格的审计机构及评估机构进行审计和评估后确定），其余为应收账款等债权类计提坏账损失。5、控股子公司天津东皋膜技术有限公司因诉讼产生的支出约870万元。6、2021年度非经常性损益金额约1,000万元。",1
300444.SZ,20220127,20211231,首亏,-503.4961,-379.3435,-13000.0,-9000.0,3221.84,20220127,预计净利润-13000~-9000万,"1、报告期内公司销售收入较上年略有下降、毛利率较上年降幅较大，为净利润亏损的主要原因，毛利较上年同期减少金额约9,700万元。毛利率下降原因如下：（1）公司本年度产品销售结构中，毛利率较高的环网柜占总收入比重降低；毛利率较低的变压器、高低压成套开关柜、光伏EPC等占收入比重增高；（2）受铜排、硅钢等大宗原材料价格大幅上涨影响，公司前期中标本期执行的部分合同毛利大幅下降。2、子公司双杰电气合肥有限公司（以下简称双杰合肥）于2021年10月中旬部分投运，北京部分产线搬迁产生辞退补偿、搬迁费用等损失，双杰合肥增加人才储备，相关薪酬及费用增加。3、为紧抓新能源行业发展良机，大力拓展新能源业务，公司2021年储备新能源项目及人才，增加员工近百人导致薪酬及费用增加。4、报告期内公司计提信用减值损失及资产减值损失约1,400万元，其中公司控股子公司无锡市电力变压器有限公司计提商誉减值金额约800万元（商誉减值为初步测算结果，最终商誉减值计提金额将由公司聘请的具有从事证券、期货相关业务资格的审计机构及评估机构进行审计和评估后确定），其余为应收账款等债权类计提坏账损失。5、控股子公司天津东皋膜技术有限公司因诉讼产生的支出约870万元。6、2021年度非经常性损益金额约1,000万元。",0
300444.SZ,20210130,20201231,扭亏,103.7355,105.5635,2350.0,3500.0,-62909.79,20210130,预计净利润2350-3500万,"1,2019年度,公司对合并报表范围内的商誉,东皋膜资产进行减值测试,其中商誉计提减值2.98亿元,东皋膜资产计提减值6.34亿元,公司产生巨额亏损.2,2020年度公司净利润实现扭亏为盈.2020年公司聚焦主业,第一季度受新冠肺炎疫情影响,公司复工时间延迟,大部分客户复工延缓,下游需求萎缩和物流受阻;第二季度随着国内疫情得到有效控制,公司逐步复工复产,生产经营情况逐渐好转.在公司全体员工的努力下,2020年度净利润实现扭亏为盈.3,2020年度非经常性损益金额约1,300万元.",0
