ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
000561.SZ,20260131,20251231,续亏,-115.54,-12.08,-25000.0,-13000.0,-11598.98,20260131,预计:净利润-25000--13000,一是行业结构性调整持续，传统装备订货需求不及预期；二是为筑牢核心竞争优势，公司战略性研发投入保持高位，重点在研项目尚未完成科研鉴定，阶段性成果未转化为经营效益，导致利润承压；三是市场回款环境偏紧，公司销售回款进度未达预期，公司计提的减值损失同比增加，进一步影响利润。,1
000561.SZ,20260131,20251231,续亏,-115.54,-12.08,-25000.0,-13000.0,-11598.98,20260131,预计:净利润-25000--13000,一是行业结构性调整持续，传统装备订货需求不及预期；二是为筑牢核心竞争优势，公司战略性研发投入保持高位，重点在研项目尚未完成科研鉴定，阶段性成果未转化为经营效益，导致利润承压；三是市场回款环境偏紧，公司销售回款进度未达预期，公司计提的减值损失同比增加，进一步影响利润。,0
000561.SZ,20250715,20250630,续亏,-248.97,-179.17,-10000.0,-8000.0,-2865.59,20250715,预计:净利润-10000--8000,报告期内，公司受所属行业结构性调整的持续影响，传统装备订购需求未达到预期，上半年产品交付相对较少；公司重要在研项目尚未完成科研鉴定，仅部分新品陆续形成小批量生产交付，同时受产品结构影响毛利率有所下降，因此公司收入利润同比均有所下降。,0
000561.SZ,20250124,20241231,首亏,-420.97,-325.44,-16800.0,-11800.0,5234.19,20250124,预计:净利润-16800--11800,报告期内，受所属行业结构性调整影响，公司销售订单未达预期导致营业收入下降，毛利率下降；为应对市场和客户需求变化，争取更多订单，公司持续保持高强度的研发投入，研发费用较高；因报告期内销售回款未达预期信用减值损失计提有所增加，导致利润下降。,0
000561.SZ,20240711,20240630,首亏,-1300.01,-953.85,-5200.0,-3700.0,433.33,20240711,预计:净利润-5200--3700,报告期内，由于公司产品结构差异及税收政策变化等因素影响，产品毛利率下降，同时研发费用、销售费用等期间费用较上年同期有所增长，导致报告期内利润下滑。,1
000561.SZ,20240711,20240630,首亏,-1300.01,-953.85,-5200.0,-3700.0,433.33,20240711,预计:净利润-5200--3700,报告期内，由于公司产品结构差异及税收政策变化等因素影响，产品毛利率下降，同时研发费用、销售费用等期间费用较上年同期有所增长，导致报告期内利润下滑。,0
000561.SZ,20210415,20210331,续亏,68.56,75.61,-1650.0,-1280.0,-5248.32,20210415,预计:净利润-1650--1280,"本报告期经营业绩较上年同期变化较大,主要是2020年第一季度受新冠肺炎疫情影响,生产经营周期较短,产能及原材料供给不足,使得当期业绩大幅下滑.2021年一季度公司经营保持稳定态势,收入利润经营指标符合年度分布规律.",1
000561.SZ,20210415,20210331,续亏,68.56,75.61,-1650.0,-1280.0,-5248.32,20210415,预计净利润-1650~-1280万,"本报告期经营业绩较上年同期变化较大,主要是2020年第一季度受新冠肺炎疫情影响,生产经营周期较短,产能及原材料供给不足,使得当期业绩大幅下滑.2021年一季度公司经营保持稳定态势,收入利润经营指标符合年度分布规律.",0
000561.SZ,20200715,20200630,预增,199.82,274.77,800.0,1000.0,266.83,20200715,预计净利润800-1000万,"2020年上半年,公司克服疫情影响,经营计划稳步推进,各项工作取得积极成效,报告期内营业收入较上年同期保持稳定增长,归属于上市公司股东的净利润较上年同期上升.",0
000561.SZ,20200415,20200331,续亏,-262.22,-167.48,-6500.0,-4800.0,-1794.51,20200415,预计净利润-6500~-4800万,"报告期公司受新冠肺炎疫情影响,导致公司营业收入同比下滑,净利润同比下降.",0
